% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_allhours_2.mph
% Version,COMSOL 6.0.0.405
% Date,"Jan 17 2024, 13:15"
% Table,Accumulated Probe Table 26 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
6,5,43416,2673,2672.982448509745,2672.9840445209056,2672.9961566095126,2672.9342128927847,1.0198742127149372
6,5,43632,2673,2672.9834446929326,2672.9849445852888,2672.996392854458,2672.937729830577,1.0198742127149385
6,5,43848,2673,2672.9843868366293,2672.985795312066,2672.9966157411886,2672.9410631251135,1.0198742127149363
6,5,44064,2673,2672.9852778801,2672.986599381075,2672.996826048156,2672.9442222189423,1.019874212714935
6,5,44280,2673,2672.9861204977115,2672.9873593210846,2672.9970244349647,2672.9472160596456,1.019874212714935
6,5,44496,2673,2672.986917346395,2672.9880775324286,2672.9972116046297,2672.950053156123,1.019874212714936
6,5,44712,2673,2672.987670866365,2672.9887562840627,2672.997388192322,2672.952741584649,1.0198742127149363
6,5,44928,2673,2672.9883833805043,2672.9893977206534,2672.9975547638323,2672.955289009803,1.0198742127149365
6,5,45144,2673,2672.9890571287247,2672.990003875802,2672.9977119108753,2672.9577027195933,1.019874212714938
6,5,45360,2673,2672.9896941260213,2672.9905766700817,2672.997860151776,2672.959989616659,1.0198742127149385
6,5,45576,2673,2672.9902964163675,2672.991117920897,2672.9979999717452,2672.9621562641964,1.0198742127149374
6,5,45792,2673,2672.990865838428,2672.9916293495007,2672.9981318660125,2672.964208886702,1.0198742127149354
6,5,46008,2673,2672.9914041907887,2672.992112583522,2672.9982562774744,2672.966153393549,1.019874212714937
6,5,46224,2673,2672.991913165948,2672.9925691620583,2672.9983736196946,2672.96799540103,1.0198742127149383
6,5,46440,2673,2672.992394278821,2672.99300054254,2672.99848430734,2672.9697402265742,1.019874212714938
6,5,46656,2673,2672.9928491117903,2672.993408102254,2672.9985887020357,2672.9713929252953,1.0198742127149367
6,5,46872,2673,2672.9932790226326,2672.99379314334,2672.998687153858,2672.9729582870023,1.0198742127149363
6,5,47088,2673,2672.9936854250323,2672.994156901335,2672.9987800279036,2672.9744408601687,1.0198742127149392
6,5,47304,2673,2672.994069586282,2672.994500538779,2672.9988675962677,2672.9758449654214,1.0198742127149385
6,5,47520,2673,2672.9944326388477,2672.994825159294,2672.998950180439,2672.9771746925376,1.0198742127149358
6,5,47736,2673,2672.9947758220383,2672.9951318077437,2672.9990280805846,2672.9784339291573,1.0198742127149354
6,5,47952,2673,2672.995100122685,2672.995421466627,2672.9991015185824,2672.9796263560966,1.0198742127149358
