% Model,LargeGraphiteBlock_v5_PorousMedia_rad_PBC_grid_parallel_vary_flowrate_charge.mph
% Version,COMSOL 6.0.0.405
% Date,"Mar 2 2023, 10:41"
% Table,Accumulated Probe Table 2 - 
% charge_hrs (h),base_flowrate_factor,max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T","massflowrate (kg/s), mass_flowrate","P_out (W), P_out"
4,1,1,6732,2673.0000000000014,2271.4093830443203,2584.2973817842526,2672.9999999999955,2271.243662839868,2673.000000000002,2271.0831349627906,2538.542527458978,2484.990579776672,2237.7792679858962,15.583333333333362,-1528221.8931597592
4,1,1,6739.2,2673.0000000000014,2271.5572763512464,2584.4465490771117,2672.9999999999955,2271.4061647737963,2673.000000000002,2271.258951723009,2538.73922521938,2485.2222466701724,2237.916354334539,15.583333333333373,-1527553.3792317864
4,1,1,6746.400000000001,2673.0000000000014,2271.7105559572474,2584.595423878513,2672.9999999999955,2271.5644452515526,2673.000000000002,2271.423120265753,2538.9356186812884,2485.4534958080026,2238.0536283362676,15.583333333333377,-1526929.1557094273
4,1,1,6753.6,2673.0000000000014,2271.8799508825105,2584.7440026706918,2672.9999999999955,2271.7251715028992,2673.000000000002,2271.577332575801,2539.131706710582,2485.68457092131,2238.191044302273,15.583333333333362,-1526342.7891025255
4,1,1,6760.8,2673.0000000000014,2272.0612542776785,2584.892302648504,2672.9999999999955,2271.892779452759,2673.000000000002,2271.7324340911523,2539.3275099967955,2485.9156320481593,2238.328535578726,15.583333333333371,-1525753.041440658
4,1,1,6768,2673.0000000000014,2272.238779102737,2585.0403439848274,2672.9999999999955,2272.064703131868,2673.000000000002,2271.898403731583,2539.5230192613517,2486.1465709073427,2238.466080157434,15.583333333333368,-1525121.9695445276
4,1,1,6775.2,2673.0000000000014,2272.401099587434,2585.1881210697334,2672.9999999999955,2272.2346064359617,2673.000000000002,2272.073733294191,2539.7182578746024,2486.377169957596,2238.603720150936,15.583333333333366,-1524455.308104302
4,1,1,6782.400000000001,2673.0000000000014,2272.5508109189245,2585.335615947068,2672.9999999999955,2272.398088765428,2673.000000000002,2272.249473185252,2539.9132242578003,2486.607291396022,2238.741510825063,15.583333333333366,-1523787.0864585247
4,1,1,6789.6,2673.0000000000014,2272.703866407472,2585.482821740028,2672.9999999999955,2272.557017898135,2673.000000000002,2272.4151558985695,2540.1078817977664,2486.837022633776,2238.8794736748832,15.583333333333362,-1523157.1055549048
4,1,1,6796.8,2673.0000000000014,2272.871713875971,2585.629735928519,2672.9999999999955,2272.7177412921133,2673.000000000002,2272.5706997614807,2540.3022345323225,2487.0666303218604,2239.0175742979695,15.583333333333366,-1522565.6759401816
4,1,1,6804,2673.0000000000014,2273.0515725719138,2585.7763716760523,2672.9999999999955,2272.8847323198784,2673.000000000002,2272.7260227723705,2540.496305234392,2487.2962212327125,2239.1557565616504,15.583333333333371,-1521975.0860784224
4,1,1,6811.2,2673.0000000000014,2273.2297052857953,2585.9227547295995,2672.9999999999955,2273.0563518047516,2673.000000000002,2272.8906056013893,2540.690085420158,2487.5256640813395,2239.2940019228495,15.583333333333373,-1521349.2873015578
4,1,1,6818.400000000001,2673.0000000000014,2273.394451444234,2586.06888083636,2672.9999999999955,2273.226875514655,2673.000000000002,2273.0648153928514,2540.88360368419,2487.7547259935573,2239.432348823419,15.583333333333371,-1520686.8836044886
4,1,1,6825.6,2673.0000000000014,2273.5472491589417,2586.2147248666006,2672.9999999999955,2273.391858300343,2673.000000000002,2273.2409453567766,2541.076844856575,2487.983330084795,2239.570847675328,15.583333333333368,-1520017.1787716704
4,1,1,6832.8,2673.0000000000014,2273.7027240452,2586.3602815097815,2672.9999999999955,2273.5527215148522,2673.000000000002,2273.408424207349,2541.269781040082,2488.2115860039853,2239.7095140976767,15.583333333333366,-1519380.368355493
4,1,1,6840,2673.0000000000014,2273.8715385087476,2586.5055504197658,2672.9999999999955,2273.715143158186,2673.000000000002,2273.5661575428394,2541.4624178708254,2488.439737391285,2239.8483087279697,15.583333333333368,-1518780.613636184
4,1,1,6847.2,2673.0000000000014,2274.049970065741,2586.650547405943,2672.9999999999955,2273.8828144792396,2673.000000000002,2273.7237903270884,2541.654781434623,2488.6678591282625,2239.9871807698046,15.583333333333357,-1518181.241246218
4,1,1,6854.400000000001,2673.0000000000014,2274.226242347063,2586.7952959259924,2672.9999999999955,2274.0542358986304,2673.000000000002,2273.8892416594936,2541.846858140372,2488.8958006797952,2240.12611533828,15.583333333333368,-1517552.1401299643
4,1,1,6861.6,2673.0000000000014,2274.3900919938696,2586.9397877391293,2672.9999999999955,2274.224050325033,2673.000000000002,2274.0630613801995,2542.0386701859356,2489.1233361738705,2240.265160986435,15.583333333333359,-1516891.219611927
4,1,1,6868.8,2673.0000000000014,2274.543913930369,2587.0840016774114,2672.9999999999955,2274.388629718259,2673.000000000002,2274.2380295988405,2542.230197706646,2489.35042419448,2240.4043699362182,15.583333333333373,-1516225.9321219234
4,1,1,6876,2673.0000000000014,2274.702408752764,2587.2279299816846,2672.9999999999955,2274.5503217153146,2673.000000000002,2274.4046000439785,2542.4214239794655,2489.577206335154,2240.5437321044487,15.583333333346596,-1515592.5757673099
4,1,1,6883.2,2673.0000000000014,2274.873240866222,2587.3715740667767,2672.9999999999955,2274.7141352364742,2673.000000000002,2274.5626942047484,2542.6123592418194,2489.803893069864,2240.683198472054,15.583333333348298,-1514991.4490701812
4,1,1,6890.400000000001,2673.0000000000014,2275.0509269435966,2587.5149494460175,2672.9999999999955,2274.882716741917,2673.000000000002,2274.7220573021996,2542.803029772539,2490.030540550678,2240.8227357753867,15.583333333341965,-1514385.4974520144
4,1,1,6897.6,2673.0000000000014,2275.2242832503907,2587.6580789649724,2672.9999999999955,2275.0537254453843,2673.000000000002,2274.8890735839677,2542.9934182198917,2490.2569654763884,2240.9623540446087,15.583333333338302,-1513750.4458763027
4,1,1,6904.8,2673.0000000000014,2275.386405785262,2587.8009534780385,2672.9999999999955,2275.2224463098005,2673.000000000002,2275.0630215298415,2543.1835394391333,2490.48299714582,2241.102107249743,15.583333333336912,-1513089.0378032972
4,1,1,6912,2673.0000000000014,2275.5426325810877,2587.9435522671847,2672.9999999999955,2275.3869707738513,2673.000000000002,2275.2364612117553,2543.3733777984125,2490.7085976310777,2241.2420223292465,15.58333333333544,-1512429.562319285
4,1,1,6919.2,2673.0000000000014,2275.7064642991904,2588.0858732543347,2672.9999999999955,2275.550515362338,2673.000000000002,2275.401764335741,2543.5629123675967,2490.933916763783,2241.382066375019,15.583333333334476,-1511801.0247407735
4,1,1,6926.400000000001,2673.0000000000014,2275.879851791433,2588.2279144285158,2672.9999999999955,2275.7166007833157,2673.000000000002,2275.5614285374068,2543.752164793868,2491.1591367502874,2241.5221899895246,15.583333333334386,-1511193.9282246039
4,1,1,6933.6,2673.0000000000014,2276.055343753469,2588.369691482636,2672.9999999999955,2275.886029590543,2673.000000000002,2275.72382161489,2543.941154170435,2491.3842976488345,2241.6623830041062,15.583333333333893,-1510576.455612938
4,1,1,6940.8,2673.0000000000014,2276.223514053319,2588.5112265794733,2672.9999999999955,2276.0556587066894,2673.000000000002,2275.8928868520707,2544.1298665882337,2491.6092045207474,2241.802683389037,15.583333333333803,-1509933.6132261176
4,1,1,6948,2673.0000000000014,2276.3835706989025,2588.6525083319398,2672.9999999999955,2276.22254911686,2673.000000000002,2276.065824588698,2544.3183105160697,2491.8337261901147,2241.9431378374184,15.583333333333643,-1509276.0463055216
4,1,1,6955.2,2673.0000000000014,2276.5446894472984,2588.793522035275,2672.9999999999955,2276.387392143047,2673.000000000002,2276.2359938189306,2544.5064660869175,2492.0578614607352,2242.083743565747,15.58333333333351,-1508629.0061690712
4,1,1,6962.400000000001,2673.0000000000014,2276.714670328659,2588.934259910347,2672.9999999999955,2276.553336932452,2673.000000000002,2276.400076737559,2544.694317287294,2492.2817273288865,2242.2244583965607,15.583333333333485,-1508005.108218152
4,1,1,6969.6,2673.0000000000014,2276.8899691622937,2589.074717824183,2672.9999999999955,2276.7220185693714,2673.000000000002,2276.562451310541,2544.8818934218134,2492.505490130849,2242.3652422994,15.583333333333423,-1507387.7059668235
4,1,1,6976.8,2673.0000000000014,2277.0615496198384,2589.2149134401566,2672.9999999999955,2276.892052813951,2673.000000000002,2276.7292449138463,2545.0692117952703,2492.7291734150385,2242.506099884737,15.583333333333409,-1506753.5010891866
4,1,1,6984,2673.0000000000014,2277.2246911862835,2589.354866628462,2672.9999999999955,2277.060342269774,2673.000000000002,2276.900722205384,2545.256260093398,2492.9525958652007,2242.647077829064,15.583333333333401,-1506101.4872676611
4,1,1,6991.2,2673.0000000000014,2277.3838318128123,2589.4945722036205,2672.9999999999955,2277.2256554107903,2673.000000000002,2277.0720611828706,2545.4430370765735,2493.175644748732,2242.7882157612553,15.583333333333371,-1505449.9993622468
4,1,1,6998.400000000001,2673.0000000000014,2277.5486951093603,2589.6340110254746,2672.9999999999955,2277.3905571828864,2673.000000000002,2277.23933509301,2545.629528484417,2493.398317202059,2242.92949700016,15.583333333333368,-1504813.9681979239
4,1,1,7005.6,2673.0000000000014,2277.721692247565,2589.773177226502,2672.9999999999955,2277.55777601008,2673.000000000002,2277.402829290765,2545.8157257323583,2493.6207223115894,2243.0708811159616,15.583333333333373,-1504192.308760005
4,1,1,7012.8,2673.0000000000014,2277.897840048154,2589.9120689811316,2672.9999999999955,2277.7279290370234,2673.000000000002,2277.5665305349976,2546.0016502173926,2493.843020918381,2243.2123270760803,15.583333333333357,-1503569.862062341
4,1,1,7020,2673.0000000000014,2278.06743137667,2590.0507021112967,2672.9999999999955,2277.898469437414,2673.000000000002,2277.7354514837702,2546.187319294085,2494.0651965962884,2243.353840003974,15.583333333333368,-1502927.5683081115
4,1,1,7027.2,2673.0000000000014,2278.227708956437,2590.18909939628,2672.9999999999955,2278.066088606153,2673.000000000002,2277.908127452448,2546.372714170182,2494.2871283288755,2243.4954721162635,15.583333333333385,-1502270.996716555
4,1,1,7034.400000000001,2673.0000000000014,2278.386834310723,2590.327248729216,2672.9999999999955,2278.23060673785,2673.000000000002,2278.0785836024497,2546.55783298242,2494.508707352525,2243.6372668013487,15.583333333333382,-1501622.8656155241
4,1,1,7041.6,2673.0000000000014,2278.5538401598515,2590.465137825358,2672.9999999999955,2278.395271615903,2673.000000000002,2278.2440490475556,2546.7426697726464,2494.729925736287,2243.7792129879845,15.583333333333371,-1500993.710838084
4,1,1,7048.8,2673.0000000000014,2278.7291194007275,2590.6027555157416,2672.9999999999955,2278.5631933444256,2673.000000000002,2278.406962042608,2546.927221652968,2494.950880545909,2243.921269894013,15.583333333333371,-1500374.2613265633
4,1,1,7056,2673.0000000000014,2278.908054368302,2590.7401015930263,2672.9999999999955,2278.7351558099695,2673.000000000002,2278.571362916201,2547.111507284773,2495.1717246679596,2244.0633879994534,15.58333333333339,-1499749.154404881
4,1,1,7063.2,2673.0000000000014,2279.0793778038037,2590.8771926083227,2672.9999999999955,2278.9078847317724,2673.000000000002,2278.7424859888874,2547.2955376174723,2495.3924283334495,2244.2055601597517,15.583333333333382,-1499098.487441514
4,1,1,7070.400000000001,2673.0000000000014,2279.2387331332134,2591.014046447619,2672.9999999999955,2279.076736602544,2673.000000000002,2278.918152573267,2547.479296787476,2495.6128686808697,2244.347848808426,15.58333333333338,-1498430.5445321787
4,1,1,7077.6,2673.0000000000014,2279.3968225814333,2591.1506594143716,2672.9999999999955,2279.2413525640327,2673.000000000002,2279.0902350681913,2547.662779674992,2495.832978099487,2244.490298166864,15.583333333333371,-1497776.2295256369
4,1,1,7084.8,2673.0000000000014,2279.562725575925,2591.287010764381,2672.9999999999955,2279.405326177771,2673.000000000002,2279.2555232009454,2547.84598662338,2496.0527374801527,2244.6329097950907,15.583333333333368,-1497147.7489488514
4,1,1,7092,2673.0000000000014,2279.7386931727133,2591.4230955097846,2672.9999999999955,2279.5728619026163,2673.000000000002,2279.4166933891256,2548.0289188113165,2496.2722481825895,2244.775630122389,15.583333333333359,-1496534.9261700017
4,1,1,7099.2,2673.0000000000014,2279.9200587288115,2591.558913768823,2672.9999999999955,2279.7455492019767,2673.000000000002,2279.5800409604462,2548.2115856431733,2496.491629251197,2244.918396322314,15.583333333333366,-1495913.8242546536
4,1,1,7106.400000000001,2673.0000000000014,2280.092742782315,2591.694483125135,2672.9999999999955,2279.9193603943386,2673.000000000002,2279.7517866529197,2548.393993441816,2496.7108514692877,2245.061212124164,15.583333333333377,-1495260.7898833049
4,1,1,7113.6,2673.0000000000014,2280.250734892199,2591.8298213444236,2672.9999999999955,2280.088577120143,2673.000000000002,2279.929553970914,2548.5761272717227,2496.92981437168,2245.204149260513,15.5833333333334,-1494584.8592845192
4,1,1,7120.8,2673.0000000000014,2280.4073178754516,2591.9649184943246,2672.9999999999955,2280.252831643628,2673.000000000002,2280.102759235032,2548.757991943626,2497.148459695147,2245.347250509104,15.5833333333334,-1493926.275135234
4,1,1,7128,2673.0000000000014,2280.5723987744436,2592.099758458863,2672.9999999999955,2280.4161140959022,2673.000000000002,2280.267449983433,2548.9395830353883,2497.3667597646536,2245.4905184216223,15.583333333333394,-1493300.0660129073
4,1,1,7135.2,2673.0000000000014,2280.7502961085647,2592.2343343816083,2672.9999999999955,2280.5839750575246,2673.000000000002,2280.4268031231245,2549.120900427904,2497.5848208445937,2245.633890667713,15.583333333333387,-1492694.1522580949
4,1,1,7142.400000000001,2673.0000000000014,2280.93403671538,2592.3686496953287,2672.9999999999955,2280.757762131271,2673.000000000002,2280.5901132592653,2549.3019469544647,2497.802723797861,2245.777300099228,15.583333333333401,-1492073.1926837596
4,1,1,7149.6,2673.0000000000014,2281.1072563756684,2592.502714125001,2672.9999999999955,2280.932462813937,2673.000000000002,2280.7633942486164,2549.4827362213946,2498.020461851209,2245.920773328632,15.583333333333394,-1491414.32060194
4,1,1,7156.8,2673.0000000000014,2281.2655249897334,2592.636545536853,2672.9999999999955,2281.1024703912017,2673.000000000002,2280.9429034629243,2549.6632589902465,2498.2379707351247,2246.064374407894,15.58333333333448,-1490731.766732818
4,1,1,7164,2673.0000000000014,2281.422032173456,2592.770139566072,2672.9999999999955,2281.267329248944,2673.000000000002,2281.117407524605,2549.8435179838298,2498.4551745051967,2246.2081410454853,15.583333333334897,-1490068.244122338
4,1,1,7171.2,2673.0000000000014,2281.5878399216613,2592.9034777855218,2672.9999999999955,2281.4314041604716,2673.000000000002,2281.2822877138906,2550.023504955439,2498.6720523365116,2246.352061658398,15.583333333334481,-1489441.3146825617
4,1,1,7178.400000000001,2673.0000000000014,2281.767124022464,2593.03656044568,2672.9999999999955,2281.600226700166,2673.000000000002,2281.441866210467,2550.203222177381,2498.888679570332,2246.4960658569266,15.583333333333941,-1488834.5440457044
4,1,1,7185.6,2673.0000000000014,2281.950304787119,2593.1693843737357,2672.9999999999955,2281.7741241759827,2673.000000000002,2281.606167712246,2550.3826693157052,2499.1051281309415,2246.640105827839,15.583333333333737,-1488209.8149687517
4,1,1,7192.8,2673.0000000000014,2282.1209500237283,2593.301962565051,2672.9999999999955,2281.9477100779122,2673.000000000002,2281.7802635145654,2550.5618605590025,2499.321388420195,2246.7842195774415,15.58333333333358,-1487547.844696394
4,1,1,7200,2673.0000000000014,2282.278602091546,2593.434315529351,2672.9999999999955,2282.1165985984467,2673.000000000002,2281.958817572407,2550.740784612132,2499.537440224053,2246.9284666297285,15.583333333333487,-1486868.9226504301
4,1,1,7207.2,2673.0000000000014,2282.436631567805,2593.5664306308213,2672.9999999999955,2282.281276269422,2673.000000000002,2282.1311092219016,2550.919447243191,2499.7531905478463,2247.0728778044277,15.583333333333456,-1486213.8123684996
4,1,1,7214.400000000001,2673.0000000000014,2282.605548196128,2593.698295480367,2672.9999999999955,2282.4466279902604,2673.000000000002,2282.2947047288635,2551.0978377411975,2499.9686418853994,2247.217430429919,15.583333333333409,-1485591.7677191931
4,1,1,7221.6,2673.0000000000014,2282.786551470544,2593.829903607928,2672.9999999999955,2282.6170828452637,2673.000000000002,2282.4558813766766,2551.275958488417,2500.1838482814696,2247.362060024944,15.583333333333401,-1484978.9203786731
4,1,1,7228.8,2673.0000000000014,2282.9686469900125,2593.9612570264007,2672.9999999999955,2282.791568409876,2673.000000000002,2282.6229969834685,2551.4538110639605,2500.3988519210147,2247.506739692245,15.583333333333394,-1484343.49113645
