hours,max_ff,time,inlet_T,outlet_T,block_1,Sn_block_1,bottom_right_T,mass_flow,SOC,power
1,1,0.0,2673,2173.0000044123867,2173.0023974357814,2175.038269679355,2172.999999999999,1.2238508761731914,0.0,151757.50730625013
1,1,36.0,2673,2188.141293874871,2177.333611678067,2346.854506389398,2173.0000005656725,1.2238490552579222,0.010176356402973683,147161.67961735482
1,1,72.0,2673,2224.7102807330584,2181.845378434406,2390.6910284662868,2173.0013094816345,1.2238490552579242,0.0198183931379407,136062.45945285825
1,1,108.0,2673,2250.626415582649,2186.1317920191896,2413.5767412576224,2173.014410310177,1.2238490552579246,0.02881478356145182,128196.53503925947
1,1,144.0,2673,2269.1213245488034,2190.247514768841,2428.4441827478995,2173.068037612018,1.2238490552579218,0.037352283518818995,122583.0607766624
1,1,180.0,2673,2283.4869272058922,2194.2454728778125,2439.5175220378933,2173.1849637258547,1.2238490552579209,0.0455502423575608,118222.89112512027
1,1,216.0,2673,2295.054745330804,2198.146004010728,2448.200608441372,2173.391643148941,1.2238490552579218,0.053480236327007186,114711.8898307953
1,1,252.0,2673,2304.598505388652,2201.9683947569074,2455.197994214931,2173.68943003915,1.2238490552579238,0.06119208856590758,111815.21964165493
1,1,288.0,2673,2312.1954576997,2205.7052131104488,2460.620358143816,2174.1150280316724,1.2238490552579246,0.06872682923945872,109509.43396029354
1,1,324.0,2673,2318.6755201690266,2209.376095541208,2465.2003791825664,2174.685647354894,1.223849055257925,0.0761161149243525,107542.64061418135
1,1,360.0,2673,2324.346226133389,2212.9880184915987,2469.193615359317,2175.4193182344243,1.2238490552579269,0.0833798491402541,105821.49875617318
1,1,396.0,2673,2329.372662552016,2216.5474334820506,2472.718902603115,2176.3191894015736,1.223849055257923,0.09053305191548738,104295.9020895346
1,1,432.0,2673,2333.8591411618218,2220.0599120473325,2475.847769617419,2177.3765721307527,1.2238490552579209,0.0975879596353309,102934.19048273916
1,1,468.0,2673,2337.8970743692607,2223.5300768093953,2478.6496465064088,2178.5755380358905,1.2238490552579238,0.10455478630649095,101708.61893894195
1,1,504.0,2673,2341.572429046604,2226.9617119188065,2481.1937026672645,2179.8974445551685,1.223849055257925,0.11144191311093239,100593.09526024014
1,1,540.0,2673,2344.961763070052,2230.358155578032,2483.540894403569,2181.3229478419307,1.2238490552579222,0.1182560418947797,99564.38301608751
1,1,576.0,2673,2348.1199001968203,2233.722014396254,2485.7325992703727,2182.836187316159,1.2238490552579218,0.1250025169639192,98605.84239762278
1,1,612.0,2673,2351.074596804064,2237.054693200292,2487.7870916168745,2184.4283109023613,1.2238490552579262,0.13168582934016412,97709.0489400885
1,1,648.0,2673,2353.86818071686,2240.3581584582557,2489.733614109909,2186.086921235153,1.223849055257926,0.13830974587923145,96861.15553203867
1,1,684.0,2673,2356.534105301267,2243.634088012502,2491.595675302967,2187.8009199063868,1.2238490552579226,0.14487725040489077,96052.00858960257
1,1,720.0,2673,2359.0675151199025,2246.877569780729,2493.3702977431685,2189.5722368494576,1.2238490552579224,0.15139103124421321,95283.08180874928
1,1,756.0,2673,2361.516536273245,2250.0961345017545,2495.0893845641576,2191.3810076313307,1.2238490552579222,0.15785332961713047,94539.76821699267
1,1,792.0,2673,2363.8896488557994,2253.2895387081658,2496.7582451742637,2193.223821553402,1.2238490552579215,0.1642658018430413,93819.49398213204
1,1,828.0,2673,2366.2005137233245,2256.458915678376,2498.385479302441,2195.094724684137,1.2238490552579215,0.17062987546331718,93118.11283546458
1,1,864.0,2673,2368.458588406381,2259.6049175156013,2499.976982238615,2196.9892279722094,1.2238490552579224,0.17694673914165046,92432.7542787097
1,1,900.0,2673,2370.6713429502656,2262.728038729531,2501.5373812374123,2198.903643476066,1.2238490552579249,0.18321740663246536,91761.15104431323
1,1,936.0,2673,2372.8452149283103,2265.828689062402,2503.0705580356416,2200.8348638493912,1.223849055257923,0.189442747985534,91101.34923500085
1,1,972.0,2673,2374.985325188633,2268.9072211242674,2504.579712811892,2202.7802541578235,1.2238490552579226,0.19562351381976292,90451.79459878038
1,1,1008.0,2673,2377.095927121024,2271.9639420766503,2506.067306889689,2204.7375771476186,1.2238490552579238,0.20176035789192626,89811.19616989682
