hours,max_ff,time,inlet_T,outlet_T,block_T,Sn_T,bottom_right_T,mass_flow,SOC,power,TPV_height,TPV_density
16,100.0,31680,2172.9999999999995,2634.0913280612913,2392.6370481764257,2368.495415321695,2646.366673470041,0.08289298707664737,0.45008769120705266,9478.86689953843,1.0372599416274986,256436.1082577394
16,100.0,32256,2172.9999999999995,2630.4995555208898,2387.546041872452,2363.4056059205195,2643.7044145317595,0.08354071305634063,0.4400942050830038,9478.520094611169,1.0408560250326715,255540.7899181141
16,100.0,32832,2172.9999999999995,2626.662962491022,2382.4552774450312,2358.3161007590443,2640.844276190396,0.08424394856912741,0.4301010952413961,9478.153101393294,1.044724781428758,254584.63050562955
16,100.0,33408,2172.9999999999995,2622.5707492290053,2377.3647678775915,2353.226911852045,2637.776800650137,0.08500729539167982,0.42010838356635904,9477.764782833889,1.0488830777309774,253564.94095352138
16,100.0,33984,2172.9999999999995,2618.211824011025,2372.274528282398,2348.138078418231,2634.4923247461106,0.08583583566592037,0.4101160942052704,9477.351982659087,1.0533487343893493,252478.9589727336
16,100.0,34560,2172.9999999999995,2613.574743190054,2367.184576029704,2343.049624220214,2630.98097058125,0.08673522337540661,0.40012425518728595,9476.910493509642,1.0581407877471838,251323.8371873285
16,100.0,35136,2172.9999999999995,2608.5765157831706,2362.092310763295,2337.9480422339257,2627.183813615711,0.08777391416442598,0.3901301771126751,9481.599415681167,1.0639344772641652,250078.91630322553
16,100.0,35712,2172.9999999999995,2603.334624862414,2357.000899117497,2332.857414324966,2623.175624641557,0.08882097239757877,0.38013487130087564,9479.239479483476,1.0692512475221774,248773.48372381134
16,100.0,36288,2172.9999999999995,2597.7203637526277,2351.9087052509053,2327.7637871175075,2618.865486996092,0.09001559237481224,0.3701396701513999,9481.400873935963,1.0755342462241082,247376.60437449132
16,100.0,36864,2172.9999999999995,2591.8408772259536,2346.8179592182923,2322.6786413216296,2614.327446234381,0.09124557591578587,0.3601451701019171,9477.909510769674,1.0815119976780636,245918.71150859378
16,100.0,37440,2172.9999999999995,2585.507074837237,2341.7232756230555,2317.5689152456744,2609.440215532319,0.09271848805808952,0.3501486335807801,9485.264008459108,1.0892847087558055,244353.3933769178
16,100.0,38016,2172.9999999999995,2578.9266590023417,2336.63123929797,2312.483451403447,2604.3219402971013,0.09416629509386573,0.34015115152254577,9479.703170404227,1.0898075462828745,244092.97822952896
16,100.0,38592,2172.9999999999995,2571.864835139092,2331.536440397509,2307.380883968217,2598.828595949118,0.09589263933601742,0.33015351657192676,9485.554041393636,1.0984201964232965,242328.53197181
16,100.0,39168,2172.9999999999995,2564.538579531472,2326.4449665788707,2302.3008851412,2593.087916579955,0.09761463701269207,0.3201564978044798,9478.534286722575,1.10597202465316,240495.7477678919
16,100.0,39744,2172.9999999999995,2556.681690953441,2321.3503752611678,2297.1963720906197,2586.9437815453416,0.09968590021203018,0.31015955055171407,9485.418379876804,1.1158928999285345,238530.7289287604
16,100.0,40320,2172.9999999999995,2548.544284163871,2316.259428258033,2292.117760728782,2580.532402215792,0.1017623086757259,0.3001630795583275,9477.630834889125,1.1245523722324422,236499.6272857554
16,100.0,40896,2172.9999999999995,2539.830316594759,2311.164750652112,2287.011362764429,2573.689757357733,0.10426315510499838,0.2901667090424114,9485.2277766911,1.135857467192567,234333.44931861255
16,100.0,41472,2172.9999999999995,2530.8180597413743,2306.0744379408616,2281.935755738383,2566.5557327082856,0.10678935316095743,0.28017100451647275,9476.367468974378,1.1456786416583662,232107.63937390683
16,100.0,42048,2172.9999999999995,2521.1674039409713,2300.979779940433,2276.827477983989,2558.953970193123,0.10985392412437582,0.27017521247963266,9485.39378262788,1.1585551124370854,229746.5642627923
16,100.0,42624,2172.9999999999995,2511.205892128608,2295.890124708683,2271.754670772512,2551.039216686336,0.11296689733642945,0.26018008573164414,9475.105433077675,1.1695560140345214,227338.7056526038
16,100.0,43200,2172.9999999999995,2500.5411060010383,2290.7956138794807,2266.6451657260714,2542.619958904132,0.11677065106025765,0.2501850070126847,9485.302672791064,1.1843406032424222,224742.35805747236
16,100.0,43776,2172.9999999999995,2489.5513756203313,2285.706933608513,2261.576393290549,2533.863172499613,0.1206706172569154,0.24019092454358712,9473.215572628516,1.1972719233159603,222031.69805197458
16,100.0,44352,2172.9999999999995,2477.7754299793687,2280.612424107239,2256.4636565987444,2524.5601390931197,0.12549480475742406,0.2301967708394315,9485.437803869983,1.2148503993262587,219101.29184607946
16,100.0,44928,2172.9999999999995,2465.468255198904,2275.5178040117416,2251.367516612482,2514.785302732956,0.1307734707921118,0.2201962583477483,9485.27802956071,1.2321252350359484,216025.77467133116
16,100.0,45504,2172.9999999999995,2452.554115168205,2270.4233301476393,2246.27381112933,2504.519621707033,0.13681646814819615,0.210195762379143,9485.40646001477,1.2508051278962522,212802.46331037933
16,100.0,46080,2172.9999999999995,2439.146005115286,2265.3283448821257,2241.176793976621,2493.9139299151234,0.14371686920196305,0.20019492888321838,9485.918310233088,1.270705647295788,209481.06760337076
16,100.0,46656,2172.9999999999995,2425.1693921569995,2260.2349938133384,2236.0936792208386,2482.8714421254,0.1515911221084878,0.19019683631132728,9480.206997386742,1.2909528139947788,206071.4418909005
16,100.0,47232,2172.9999999999995,2410.417218361697,2255.141156886184,2230.9977299355605,2471.281446474416,0.16109060920324622,0.18019926488174956,9484.929716624043,1.3140528943056284,202549.71118167823
