% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:17"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),Temperature (K)
468,1043.4140212528837,1018.3717338593558,1054.6051814130833
469,1043.3510629043415,1018.2946872811391,1054.547808923699
470,1043.2881045558,1018.2176407029211,1054.4904364343165
471,1043.225146207258,1018.1405941247035,1054.4330639449345
472,1043.1621878587164,1018.0635475464863,1054.3756914555527
473,1043.0992295101742,1017.986500968269,1054.3183189661686
474,1043.0362711616324,1017.909454390052,1054.260946476786
475,1042.9733128130906,1017.832407811833,1054.2035739874032
476,1042.910354464549,1017.7553612336161,1054.146201498021
477,1042.8473961160066,1017.6783146553989,1054.0888290086375
478,1042.7844377674649,1017.6012680771815,1054.0314565192557
479,1042.7214794189226,1017.524221498963,1053.9740840298728
480,1042.6585210703815,1017.447174920746,1053.91671154049
481,1042.5955627218393,1017.3701283425288,1053.8593390511078
482,1042.532604373297,1017.2930817643114,1053.8019665617248
483,1042.4696460247553,1017.2160351860938,1053.7445940723421
484,1042.4066876762136,1017.1389886078761,1053.6872215829594
485,1042.3437293276716,1017.0619420296586,1053.6298490935756
486,1042.2807709791293,1016.984895451442,1053.5724766041947
487,1042.2178126305878,1016.9078488732237,1053.5151041148113
488,1042.1548542820465,1016.830802295006,1053.4577316254279
489,1042.091895933504,1016.7537557167888,1053.4003591360454
490,1042.0289375849625,1016.6767091385713,1053.342986646664
491,1041.9659792364205,1016.5996625603537,1053.2856141572804
492,1041.9030208878787,1016.5226159821362,1053.2282416678981
493,1041.840062539338,1016.4455694039193,1053.170869178515
494,1041.7771041907952,1016.3685228257018,1053.1134966891327
495,1041.7141458422536,1016.2914762474836,1053.056124199751
496,1041.6511874937119,1016.2144296692668,1052.9987517103675
497,1041.5882291451699,1016.1373830910488,1052.9413792209837
498,1041.525270796628,1016.060336512832,1052.884006731601
499,1041.4623124480859,1015.9832899346143,1052.8266342422187
500,1041.399354099544,1015.9062433563969,1052.7692617528369
501,1041.336395751003,1015.8291967781789,1052.711889263454
502,1041.2734374024608,1015.7521501999614,1052.6545167740708
503,1041.2104790539183,1015.6751036217441,1052.5971442846878
504,1041.1475207053766,1015.5980570435263,1052.5397717953058
505,1041.084562356835,1015.5210104653088,1052.4823993059226
506,1041.0216040082926,1015.4439638870912,1052.4250268165397
507,1040.9586456597508,1015.3669173088738,1052.3676543271579
508,1040.8956873112095,1015.2898707306563,1052.310281837774
509,1040.8327289626675,1015.2128241524392,1052.252909348392
510,1040.7697706141257,1015.1357775742213,1052.1955368590095
511,1040.706812265584,1015.0587309960034,1052.138164369627
512,1040.643853917042,1014.9816844177869,1052.0807918802432
513,1040.5808955684997,1014.9046378395691,1052.0234193908611
514,1040.5179372199582,1014.8275912613517,1051.966046901478
515,1040.4549788714157,1014.750544683135,1051.908674412096
516,1040.3920205228746,1014.6734981049166,1051.8513019227125
517,1040.3290621743333,1014.5964515266992,1051.7939294333298
518,1040.266103825792,1014.5194049484812,1051.736556943949
519,1040.2031454772493,1014.4423583702645,1051.6791844545648
520,1040.1401871287076,1014.3653117920468,1051.6218119651833
521,1040.0772287801653,1014.2882652138289,1051.5644394757999
522,1040.0142704316233,1014.2112186356122,1051.5070669864167
523,1039.9513120830813,1014.1341720573939,1051.4496944970342
524,1039.8883537345403,1014.0571254791762,1051.392322007651
525,1039.8253953859974,1013.9800789009589,1051.3349495182695
526,1039.7624370374565,1013.903032322741,1051.2775770288856
527,1039.6994786889145,1013.8259857445242,1051.2202045395038
528,1039.6365203403723,1013.7489391663072,1051.1628320501197
529,1039.5735619918307,1013.6718925880896,1051.105459560739
530,1039.5106036432892,1013.5948460098717,1051.0480870713557
531,1039.4476452947467,1013.5177994316542,1050.9907145819727
532,1039.384686946205,1013.4407528534373,1050.9333420925898
533,1039.3203600447675,1013.3639902787838,1050.875399692865
534,1039.2551207747326,1013.2874170398392,1050.81707735291
535,1039.1898815046968,1013.2108438008962,1050.7587550129554
536,1039.1246422346621,1013.1342705619526,1050.7004326730014
537,1039.0594029646272,1013.057697323008,1050.642110333047
538,1038.9941636945919,1012.9811240840651,1050.5837879930925
539,1038.928924424557,1012.9045508451214,1050.5254656531395
540,1038.863685154522,1012.827977606177,1050.4671433131832
541,1038.798445884487,1012.7514043672337,1050.4088209732288
542,1038.7332066144525,1012.6748311282898,1050.3504986332764
543,1038.6679673444169,1012.5982578893461,1050.2921762933217
544,1038.6027280743815,1012.5216846504023,1050.2338539533673
545,1038.5374888043473,1012.4451114114594,1050.1755316134133
546,1038.4722495343115,1012.3685381725152,1050.1172092734591
547,1038.4070102642763,1012.2919649335711,1050.0588869335038
548,1038.3417709942419,1012.2153916946274,1050.0005645935503
549,1038.2765317242065,1012.1388184556838,1049.9422422535959
550,1038.2112924541716,1012.0622452167395,1049.8839199136403
551,1038.1460531841362,1011.9856719777961,1049.8255975736863
552,1038.0808139141016,1011.9090987388519,1049.7672752337337
553,1038.0155746440666,1011.8325254999086,1049.7089528937786
554,1037.9503353740322,1011.7559522609649,1049.6506305538246
555,1037.8850961039966,1011.6793790220219,1049.59230821387
556,1037.8198568339617,1011.6028057830771,1049.5339858739155
557,1037.7546175639272,1011.5262325441334,1049.4756635339604
558,1037.6893782938914,1011.4496593051904,1049.4173411940073
559,1037.6241390238565,1011.373086066246,1049.3590188540516
560,1037.5588997538214,1011.2965128273024,1049.300696514099
561,1037.4936604837867,1011.2199395883588,1049.2423741741436
562,1037.428421213751,1011.1433663494145,1049.1840518341896
563,1037.3631819437169,1011.0667931104714,1049.1257294942357
564,1037.2979426736815,1010.9902198715271,1049.0674071542821
565,1037.2327034036468,1010.9136466325834,1049.0090848143263
566,1037.1674641336112,1010.83707339364,1048.9507624743733
567,1037.1022248635763,1010.7605001546964,1048.892440134418
568,1037.0369855935426,1010.6839269157527,1048.8341177944649
569,1036.971746323506,1010.6073536768087,1048.7757954545095
570,1036.9065070534707,1010.5307804378645,1048.7174731145553
571,1036.8412677834358,1010.454207198921,1048.6591507746004
572,1036.7760285134011,1010.3776339599765,1048.600828434647
573,1036.710789243366,1010.3010607210338,1048.5425060946932
574,1036.6455499733315,1010.2244874820896,1048.4841837547378
575,1036.5803107032964,1010.147914243146,1048.425861414785
576,1036.515071433261,1010.0713410042024,1048.3675390748303
577,1036.449832163226,1009.9947677652581,1048.3092167348755
578,1036.3845928931917,1009.9181945263139,1048.2508943949215
579,1036.3193536231558,1009.8416212873711,1048.192572054966
580,1036.2541143531216,1009.7650480484268,1048.1342497150133
581,1036.1888750830856,1009.6884748094833,1048.075927375058
582,1036.1236358130507,1009.6119015705397,1048.0176050351033
583,1036.058396543016,1009.535328331596,1047.95928269515
584,1035.9931572729809,1009.4587550926524,1047.9009603551954
585,1035.9279180029462,1009.382181853708,1047.8426380152414
586,1035.8626787329106,1009.3056086147643,1047.784315675287
587,1035.7974394628757,1009.2290353758209,1047.725993335332
588,1035.7322001928412,1009.1524621368773,1047.6676709953788
589,1035.666960922806,1009.0758888979335,1047.6093486554234
590,1035.6017216527707,1008.9993156589896,1047.5510263154683
591,1035.536482382736,1008.9227424200457,1047.4927039755146
592,1035.471243112701,1008.8461691811023,1047.4343816355608
593,1035.406003842666,1008.7695959421578,1047.3760592956064
594,1035.340764572631,1008.6930227032151,1047.3177369556522
595,1035.2755253025957,1008.6164494642711,1047.2594146156978
596,1035.2102860325606,1008.5398762253272,1047.2010922757431
597,1035.145046762526,1008.4633029863832,1047.1427699357887
598,1035.07980749249,1008.3867297474399,1047.0844475958352
599,1035.014568222456,1008.3101565084963,1047.0261252558803
600,1034.9493289524198,1008.2335832695521,1046.9678029159259
601,1034.8840896823856,1008.1570100306078,1046.9094805759719
602,1034.8188504123505,1008.080436791664,1046.8511582360175
603,1034.7536111423158,1008.0038635527208,1046.7928358960635
604,1034.6883718722802,1007.9272903137767,1046.7345135561088
605,1034.6231326022455,1007.8507170748333,1046.6761912161548
606,1034.557893332211,1007.7741438358892,1046.6178688762006
607,1034.4926540621752,1007.6975705969456,1046.5595465362462
608,1034.4274147921406,1007.6209973580021,1046.5012241962916
609,1034.3621755221054,1007.5444241190579,1046.442901856338
610,1034.2969362520705,1007.4678508801145,1046.384579516383
611,1034.2316969820356,1007.3912776411712,1046.326257176429
612,1034.1664577120007,1007.3147044022265,1046.2679348364766
613,1034.101218441965,1007.2381311632828,1046.209612496521
614,1034.0359791719306,1007.1615579243388,1046.1512901565661
615,1033.9707399018953,1007.0849846853955,1046.0929678166126
616,1033.9055006318601,1007.0084114464518,1046.0346454766582
617,1033.8402613618252,1006.9318382075081,1045.9763231367035
618,1033.7750220917899,1006.8552649685647,1045.9180007967498
619,1033.7097828217547,1006.7786917296207,1045.8596784567942
620,1033.6445435517203,1006.7021184906773,1045.8013561168414
621,1033.5793042816854,1006.6255452517331,1045.743033776886
622,1033.5140650116507,1006.5489720127895,1045.6847114369314
623,1033.448825741615,1006.4723987738454,1045.6263890969788
624,1033.3835864715804,1006.3958255349024,1045.5680667570232
625,1033.318347201545,1006.3192522959583,1045.5097444170692
626,1033.2531079315102,1006.2426790570147,1045.4514220771152
627,1033.187868661475,1006.1661058180702,1045.3930997371592
628,1033.1226293914403,1006.0895325791274,1045.334777397206
629,1033.0573901214048,1006.0129593401832,1045.2764550572526
630,1032.99215085137,1005.9363861012387,1045.2181327172975
631,1032.9269115813343,1005.8598128622959,1045.1598103773426
632,1032.8616723112996,1005.7832396233516,1045.1014880373898
633,1032.7964330412647,1005.7066663844084,1045.0431656974342
634,1032.7311937712304,1005.6300931454645,1044.9848433574805
635,1032.665954501195,1005.5535199065207,1044.9265210175263
636,1032.6007152311595,1005.476946667576,1044.868198677572
637,1032.5354759611253,1005.4003734286335,1044.8098763376172
638,1032.4702366910897,1005.3238001896885,1044.7515539976628
639,1032.4049974210543,1005.2472269507459,1044.6932316577092
640,1032.3397581510192,1005.1706537118016,1044.6349093177544
641,1032.274518880985,1005.0940804728576,1044.5765869778018
642,1032.20927961095,1005.0175072339139,1044.5182646378466
643,1032.1440403409138,1004.9409339949704,1044.459942297892
644,1032.0788010708798,1004.8643607560268,1044.4016199579376
645,1032.0135618008446,1004.7877875170831,1044.3432976179834
646,1031.9483225308093,1004.7112142781401,1044.2849752780294
647,1031.8830832607746,1004.6346410391951,1044.2266529380743
648,1031.8178439907394,1004.5580678002515,1044.168330598121
649,1031.752604720705,1004.4814945613083,1044.1100082581656
650,1031.6873654506692,1004.4049213223639,1044.0516859182121
651,1031.6221261806345,1004.3283480834202,1043.9933635782572
652,1031.5568869105987,1004.2517748444772,1043.9350412383023
653,1031.4916476405645,1004.1752016055333,1043.8767188983495
654,1031.4264083705289,1004.0986283665894,1043.8183965583946
655,1031.3611691004944,1004.0220551276458,1043.7600742184397
656,1031.2959298304595,1003.9454818887014,1043.7017518784858
657,1031.2306905604244,1003.8689086497582,1043.6434295385322
658,1031.165451290389,1003.7923354108143,1043.5851071985774
659,1031.100212020354,1003.7157621718704,1043.526784858624
660,1031.0349727503192,1003.6391889329266,1043.468462518668
661,1030.9697334802845,1003.5626156939832,1043.4101401787148
662,1030.9044942102487,1003.4860424550391,1043.3518178387599
663,1030.839254940214,1003.4094692160957,1043.2934954988066
664,1030.7740156701793,1003.3328959771518,1043.2351731588512
665,1030.7087764001442,1003.2563227382074,1043.1768508188966
666,1030.6435371301088,1003.1797494992635,1043.1185284789433
667,1030.5782978600744,1003.1031762603203,1043.0602061389886
668,1030.513058590039,1003.0266030213767,1043.0018837990344
669,1030.4478193200043,1002.9500297824326,1042.9435614590798
670,1030.3825800499687,1002.8734565434893,1042.885239119125
671,1030.3173407799338,1002.7968833045448,1042.8269167791714
672,1030.251607463852,1002.7214093487067,1042.7680458545356
673,1030.1851330787,1002.6475843175252,1042.7083520528781
674,1030.1186586935478,1002.5737592863437,1042.6486582512186
675,1030.0521843083952,1002.499934255162,1042.5889644495603
676,1029.9857099232427,1002.4261092239802,1042.5292706479017
677,1029.9192355380908,1002.3522841927992,1042.4695768462434
678,1029.8527611529387,1002.2784591616177,1042.4098830445837
679,1029.7862867677868,1002.2046341304367,1042.3501892429256
680,1029.7198123826338,1002.1308090992545,1042.290495441267
681,1029.6533379974821,1002.0569840680733,1042.230801639608
682,1029.5868636123291,1001.9831590368914,1042.1711078379496
683,1029.5203892271777,1001.9093340057103,1042.1114140362915
684,1029.453914842025,1001.8355089745291,1042.0517202346318
685,1029.3874404568726,1001.7616839433471,1041.9920264329746
686,1029.3209660717207,1001.6878589121662,1041.9323326313163
687,1029.2544916865686,1001.6140338809845,1041.8726388296573
688,1029.1880173014167,1001.5402088498023,1041.8129450279985
689,1029.1215429162648,1001.4663838186214,1041.7532512263408
690,1029.0550685311118,1001.3925587874403,1041.6935574246816
691,1028.9885941459597,1001.3187337562583,1041.6338636230232
692,1028.9221197608072,1001.244908725077,1041.574169821365
693,1028.8556453756555,1001.1710836938953,1041.514476019706
694,1028.7891709905027,1001.0972586627132,1041.4547822180477
695,1028.7226966053504,1001.0234336315327,1041.3950884163885
696,1028.6562222201985,1000.9496086003504,1041.3353946147301
697,1028.5897478350464,1000.8757835691699,1041.2757008130727
698,1028.523273449894,1000.8019585379882,1041.216007011414
699,1028.456799064742,1000.7281335068064,1041.156313209755
700,1028.3903246795894,1000.6543084756252,1041.096619408096
701,1028.3238502944364,1000.5804834444438,1041.0369256064382
702,1028.2573759092854,1000.506658413262,1040.9772318047794
703,1028.1909015241336,1000.4328333820808,1040.9175380031222
704,1028.1244271389808,1000.3590083508993,1040.8578442014632
705,1028.0579527538282,1000.2851833197179,1040.7981503998042
706,1027.9914783686759,1000.211358288536,1040.7384565981456
707,1027.9250039835238,1000.1375332573546,1040.678762796487
708,1027.858529598372,1000.0637082261733,1040.6190689948276
709,1027.7920552132189,999.9898831949914,1040.5593751931694
710,1027.725580828067,999.91605816381,1040.4996813915116
711,1027.6591064429147,999.8422331326287,1040.4399875898523
712,1027.5926320577632,999.7684081014468,1040.3802937881949
713,1027.5261576726107,999.6945830702657,1040.3205999865356
714,1027.4596832874581,999.620758039084,1040.2609061848768
715,1027.3932089023056,999.5469330079032,1040.2012123832194
716,1027.3267345171535,999.4731079767224,1040.1415185815601
717,1027.2602601320013,999.3992829455392,1040.0818247799018
718,1027.193785746849,999.3254579143585,1040.022130978244
719,1027.127311361697,999.2516328831766,1039.962437176584
720,1027.0608369765453,999.1778078519958,1039.9027433749259
721,1026.9943625913922,999.1039828208139,1039.8430495732678
722,1026.9278882062397,999.0301577896327,1039.783355771608
723,1026.8614138210883,998.956332758451,1039.7236619699506
724,1026.7949394359366,998.8825077272701,1039.6639681682918
725,1026.7284650507838,998.8086826960886,1039.6042743666342
726,1026.6619906656315,998.7348576649068,1039.5445805649756
727,1026.5955162804798,998.6610326337253,1039.4848867633161
728,1026.5290418953268,998.5872076025437,1039.4251929616564
729,1026.462567510175,998.5133825713622,1039.3654991599997
730,1026.3960931250224,998.4395575401807,1039.3058053583416
731,1026.32961873987,998.3657325089993,1039.2461115566828
732,1026.2631443547182,998.291907477818,1039.186417755024
733,1026.1966699695656,998.2180824466363,1039.1267239533656
734,1026.130195584414,998.1442574154547,1039.067030151707
735,1026.0637211992619,998.0704323842732,1039.0073363500483
736,1025.9972468141088,997.9966073530921,1038.9476425483901
