% Model,LargeGraphiteBlockCharge_v3_mdotbnd_charge_discharge_halfDC.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 3 2022, 18:26"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate",Global Variable Probe 1
72,10,5940,2173,2672.999848457762,2628.5582123837066,2608.496420197876,2672.999971766847,0.06441312700368552,32.2065537405333
72,10,6120,2173,2672.9998159983247,2627.2146195893956,2607.1548782340983,2672.9999644405034,0.06441313108033196,32.20655368804192
72,10,6300,2173,2672.9997778565116,2625.8711573200117,2605.813382811658,2672.999955597632,0.06441313587727422,32.20655362967839
72,10,6480,2173,2672.9997332231915,2624.5278179843012,2604.471845993003,2672.9999449817647,0.06441314149728967,32.20655356471249
72,10,6660,2173,2672.999681198557,2623.184592471703,2603.1302330410717,2672.999932301659,0.06441314805488799,32.20655349243942
72,10,6840,2173,2672.9996207845033,2621.8414723602764,2601.788588248622,2672.9999172276925,0.0644131556773981,32.206553412232196
72,10,7020,2173,2672.9995496978054,2620.4984646644925,2600.447053500708,2672.9998990419426,0.06441316526302196,32.20655362612127
72,10,7200,2173,2672.999467903115,2619.155554534425,2599.1056616897313,2672.9998776674183,0.0644131757646766,32.2065536082881
72,10,7380,2173,2672.9993747455155,2617.812732823584,2597.764336775969,2672.9998528355773,0.06441318705878349,32.206553254757644
72,10,7560,2173,2672.9992664729994,2616.470011380294,2596.422947189284,2672.9998233273036,0.06441320136865226,32.2065534355037
72,10,7740,2173,2672.99914305209,2615.1273721906273,2595.081465986171,2672.999789044878,0.06441321720349728,32.20655340297678
72,10,7920,2173,2672.999003669921,2613.7848028104468,2593.739968215391,2672.9997496336728,0.06441323418280784,32.20655291456119
72,10,8100,2173,2672.998842799959,2612.442319055406,2592.398659108484,2672.999703211235,0.06441325598917656,32.20655345556579
72,10,8280,2173,2672.9986609438783,2611.099910030154,2591.0574787889113,2672.999649824157,0.06441327943789328,32.20655346595043
72,10,8460,2173,2672.9984545511243,2609.7575732829923,2589.716218169731,2672.9995881421,0.06441330566020896,32.206553282633635
72,10,8640,2173,2672.998222586568,2608.41529996137,2588.3748651431556,2672.9995176932484,0.06441333470280468,32.206552862276006
72,10,8820,2173,2672.997963735177,2607.073081447028,2587.033489164096,2672.999437876971,0.06441336637554244,32.20655202509912
72,10,9000,2173,2672.9976696522776,2605.7309288995507,2585.692243524765,2672.999345623819,0.0644134057407085,32.20655276472083
72,10,9180,2173,2672.9973408729834,2604.3888349752942,2584.351098174766,2672.999240943199,0.06441344814639068,32.20655278965514
72,10,9360,2173,2672.9969715870498,2603.0467989302297,2583.0099178585806,2672.9991215220534,0.06441349552565008,32.20655269216096
72,10,9540,2173,2672.9965607977565,2601.7048134932493,2581.668684007495,2672.9989868069197,0.06441354732070154,32.20655212913429
72,10,9720,2173,2672.99610685849,2600.3628717514484,2580.3274304545234,2672.998835962397,0.06441360314726648,32.20655080236101
72,10,9900,2173,2672.9955968304466,2599.020980890369,2578.9862333241354,2672.9986639090203,0.06441367048614935,32.20655161876194
72,10,10080,2173,2672.9950320185926,2597.679135458365,2577.6451190553016,2672.998470871911,0.06441374332217026,32.20655165480593
72,10,10260,2173,2672.9944110261613,2596.337332021617,2576.3040489230098,2672.998256019604,0.06441381999020139,32.2065499879459
72,10,10440,2173,2672.9937173146354,2594.995576085237,2574.962941188026,2672.99801262757,0.0644139112446245,32.206550929974775
72,10,10620,2173,2672.99295290547,2593.6538588477006,2573.621777523665,2672.997741151602,0.06441400974449725,32.20655094063283
72,10,10800,2173,2672.992116356526,2592.312174158301,2572.280599387814,2672.9974406449587,0.06441411325983612,32.20654881201439
72,10,10980,2173,2672.991185483002,2590.970529492352,2570.9395209232866,2672.997101793417,0.06441423772987821,32.206551084545694
72,10,11160,2173,2672.990164590979,2589.6289205159555,2569.5985160274327,2672.996725929652,0.06441436965744919,32.20655128705215
72,10,11340,2173,2672.989038429517,2588.287345858174,2568.2574256883304,2672.9963062384836,0.06441451742106102,32.206552626257626
72,10,11520,2173,2672.9877958902734,2586.9458042650303,2566.9163417889536,2672.9958375766346,0.06441468037644604,32.206554064395675
72,10,11700,2173,2672.9864492210836,2585.6042895789396,2565.5753151421636,2672.995324571064,0.06441484585253252,32.206550054931185
72,10,11880,2173,2672.984989069914,2584.262801758775,2564.2342948694336,2672.9947627987767,0.06441502419425456,32.206545167702544
72,10,12060,2173,2672.983398028672,2582.9213416464327,2562.8932620597648,2672.9941443197017,0.06441522462608809,32.2065428933317
72,10,12240,2173,2672.9816647084413,2581.579907691869,2561.5522115137555,2672.993463623483,0.06441544660672302,32.20654222736706
72,10,12420,2173,2672.9797783703953,2580.2384982268622,2560.2111612347,2672.9927153710933,0.06441568862851296,32.20654172406027
72,10,12600,2173,2672.9777079439064,2578.897115100987,2558.8701480373643,2672.991885035918,0.06441596402800838,32.20654604972073
72,10,12780,2173,2672.975462749263,2577.5557552278233,2557.5291746221487,2672.990975996964,0.06441625419940565,32.206546501922006
72,10,12960,2173,2672.9730423417623,2576.214416741336,2556.1882167514805,2672.989987234049,0.06441655578438021,32.20654137269441
72,10,13140,2173,2672.970398706965,2574.873102093688,2554.847236923347,2672.988896103848,0.06441690234846781,32.206544350631034
72,10,13320,2173,2672.967541881013,2573.5318069852933,2553.5062337331774,2672.9877063211334,0.06441727107186786,32.20654467248465
72,10,13500,2173,2672.964471635887,2572.190528755461,2552.1652317664907,2672.9864168047197,0.06441765434638728,32.20653851931466
72,10,13680,2173,2672.961130192427,2570.849270364239,2550.824266183035,2672.9849995916434,0.06441809231129865,32.20654223679693
72,10,13860,2173,2672.9575304623922,2569.5080300828486,2549.483341182257,2672.983459714108,0.06441855705712067,32.20654270222873
72,10,14040,2173,2672.95364009667,2568.1668082574743,2548.142416746026,2672.981780502735,0.0644190601251665,32.206543601183206
72,10,14220,2173,2672.949429727154,2566.825603735579,2546.801459038796,2672.979946660488,0.06441960909485009,32.20654683021645
72,10,14400,2173,2672.9449301617087,2565.484412572758,2545.4604865307388,2672.977971799643,0.0644201756760845,32.20654022938505
72,10,14580,2173,2672.9400692409317,2564.1432367449993,2544.1195497142567,2672.9758193667967,0.0644208173062136,32.20654786462585
72,10,14760,2173,2672.93486330873,2562.802075453761,2542.778647770152,2672.9734961633117,0.06442148589811057,32.2065467466172
72,10,14940,2173,2672.929268134176,2561.4609277063687,2541.4377120983827,2672.9709786347917,0.06442220977947406,32.20654818663877
72,10,15120,2173,2672.923233238774,2560.1197936044473,2540.096780415954,2672.9682399568665,0.06442300121934533,32.20655506452058
72,10,15300,2173,2672.916817769104,2558.778671386725,2538.755880635091,2672.9653082326954,0.06442380191294421,32.20654204090615
72,10,15480,2173,2672.9099493281087,2557.4375617571136,2537.4149751597433,2672.962145186815,0.06442467798925564,32.2065375090885
72,10,15660,2173,2672.902623831832,2556.09646334205,2536.0740601999687,2672.9587472766193,0.06442561220781423,32.20653258465841
72,10,15840,2173,2672.894839845949,2554.755375025883,2534.7331479974796,2672.955111959724,0.06442658874105514,32.20651926053054
72,10,16020,2173,2672.8864783392664,2553.4142978177347,2533.392243179914,2672.9511757743567,0.06442768468958773,32.20652840703062
72,10,16200,2173,2672.8775725821383,2552.0732307383205,2532.0513547075175,2672.946954035449,0.06442883636147348,32.206530324665174
72,10,16380,2173,2672.8681297980565,2550.7321736181407,2530.7104833140065,2672.9424483580956,0.06443002302944434,32.206515114574024
72,10,16560,2173,2672.858012009392,2549.391126834149,2529.369600010156,2672.937583758442,0.06443134598995019,32.206524517625816
72,10,16740,2173,2672.8472595214403,2548.0500885746833,2528.028705931914,2672.932379344664,0.0644327354812279,32.206526253761595
72,10,16920,2173,2672.835882309851,2546.709058253155,2526.6878171862268,2672.9268379194614,0.06443416679396788,32.20650861036301
72,10,17100,2173,2672.8236975211507,2545.3680362346163,2525.346932347286,2672.9208583967547,0.06443578605484247,32.206532838613164
72,10,17280,2173,2672.8107787822746,2544.027022205034,2524.0060668775063,2672.9144780333913,0.06443746059965896,32.20653736506765
72,10,17460,2173,2672.7970375355503,2542.6860154520723,2522.665188169869,2672.907645184549,0.06443924671176852,32.20654460756433
72,10,17640,2173,2672.7824162711745,2541.345015876609,2521.3243078906726,2672.9003251960708,0.06444114447536121,32.20655089317583
72,10,17820,2173,2672.767024208106,2540.0040236976893,2519.9834521349862,2672.8925754186052,0.06444306809987266,32.20652037511361
72,10,18000,2173,2672.750806141401,2538.663039143834,2518.6426099677715,2672.884362741803,0.064445094649606,32.20648800299945
72,10,18180,2173,2672.7336618480826,2537.322061818515,2517.301767678026,2672.8756285444924,0.06444727893121543,32.206474696441084
72,10,18360,2173,2672.7155369992834,2535.981090925263,2515.960917574934,2672.8663391718396,0.06444961174727375,32.206472343684254
72,10,18540,2173,2672.696384947871,2534.640125948142,2514.620061338318,2672.856464830303,0.06445207935092237,32.20647105402925
72,10,18720,2173,2672.676159351267,2533.2991666658795,2513.2792040347003,2672.845975565664,0.06445468212845225,32.20646801815171
72,10,18900,2173,2672.6548127305837,2531.9582130151416,2511.938351701706,2672.834840481003,0.06445742776190387,32.20646399746914
72,10,19080,2173,2672.6322961380547,2530.617264982091,2510.5975084832694,2672.823027573087,0.06446032429412123,32.20645983687542
72,10,19260,2173,2672.608559123459,2529.2763224222763,2509.256672919794,2672.8105036873812,0.06446337864252964,32.2064557198242
72,10,19440,2173,2672.583396365099,2527.9353839984,2507.915819757248,2672.797144635909,0.06446669613805966,32.20649100908865
72,10,19620,2173,2672.556919556739,2526.5944495556496,2506.574966250296,2672.7830111394182,0.0644701266456364,32.206497870526924
72,10,19800,2173,2672.5291658540827,2525.253520222684,2505.2341343079383,2672.7681202158174,0.06447363652382043,32.20646187232332
72,10,19980,2173,2672.49982240747,2523.912594945668,2503.8932923506545,2672.752282261388,0.06447746883402547,32.206484231878854
72,10,20160,2173,2672.4690004230406,2522.5716736377676,2502.5524529202726,2672.735558698989,0.06448145823636331,32.20648949113639
