% Model,LargeGraphiteBlockDischarge_v3_finemesh.mph
% Version,COMSOL 5.6.0.401
% Date,"Apr 30 2022, 12:31"
% Table,Accumulated Probe Table 2 - 
% hours (h),Time (s) (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_1","Temperature (K), outlet_T_2","Temperature (K), outlet_T_3","Temperature (K), outlet_T_4","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), block_2","Temperature (K), block_3","Temperature (K), block_4","Temperature (K), block_5","Temperature (K), Sn_block_1","Temperature (K), Sn_block_2","Temperature (K), Sn_block_3","Temperature (K), Sn_block_4","Temperature (K), Sn_block_5"
10,7900,2173.156099678537,2352.152324337755,2601.2617593288587,2665.552513827021,2672.5368854729595,2672.979948772101,2266.1032773321617,2536.360179895295,2654.0564599768973,2671.5649512455034,2672.9288003731162,2237.690675339241,2496.763129111633,2643.8721038333715,2670.463770501899,2672.8592614508534
10,8000,2173.1490741108487,2348.0934348384676,2598.658383057857,2665.1049188988204,2672.49858089553,2672.9778583999855,2263.609009283472,2532.7809670260044,2653.1095827883482,2671.4599359858444,2672.922014265243,2235.8422200596383,2492.951831524378,2642.5826058480425,2670.294017506555,2672.8467729731233
10,8100,2173.1423772870985,2344.0968981478713,2596.0107465683686,2664.637631304352,2672.4576842522365,2672.9755797668004,2261.17182349993,2529.1824643318287,2652.131564861259,2671.348850494334,2672.9146800579574,2234.040884882178,2489.1382415106063,2641.258026198291,2670.115479399747,2672.8333563134793
10,8200,2173.135993153848,2340.1624290134564,2593.3198912665807,2664.1502446651807,2672.4140584715246,2672.9730990898634,2258.7908277850215,2525.5661846991898,2651.122072252606,2671.2314467670476,2672.9067618201752,2232.2857168613714,2485.323739167592,2639.898261691821,2669.927858270834,2672.8189566033616
10,8300,2173.1299064608706,2336.2902556018516,2590.586943991653,2663.642257097351,2672.3675529757875,2672.9704005798703,2256.4651262258703,2521.933627750702,2650.0807945558918,2671.1074714207302,2672.898221748265,2230.575849816714,2481.5097393343776,2638.5032386982066,2669.7308569001134,2672.8035151456065
10,8400,2173.1241026761827,2332.480893687172,2587.812716306117,2663.1132372737534,2672.3180236276626,2672.967468866614,2254.1938173895123,2518.286286819571,2649.00743996484,2670.9766676016648,2672.889020141596,2228.91029273318,2477.697609299935,2637.072909490998,2669.524169618382,2672.7869713698205
10,8500,2173.1185679971627,2328.7351454942996,2584.997732792491,2662.5627295179893,2672.2653125863185,2672.964287176942,2251.9759936131304,2514.625651299718,2647.901733187671,2670.8387742475156,2672.879115235623,2227.288125805797,2473.8886863780085,2635.607204718294,2669.3074792852603,2672.7692609797427
10,8600,2173.113289360024,2325.053329043259,2582.1429066070828,2661.990192894016,2672.20929415835,2672.96083692881,2249.8107416458056,2510.953204367719,2646.7634179543657,2670.6935244893857,2672.868463773859,2225.708432814807,2470.0843685753402,2634.1060521062973,2669.080469459439,2672.7503221282204
10,8700,2173.108254395916,2321.4343862982087,2579.249375353374,2661.3951223386334,2672.149808981643,2672.9570998956133,2247.697157175739,2507.270405877755,2645.592260486685,2670.540646335316,2672.857020438738,2224.1702518494003,2466.285958654503,2632.5694035226693,2668.842806962703,2672.730088383816
10,8800,2173.10345137431,2317.878191856813,2576.318081664523,2660.7771416595815,2672.086692240315,2672.953057135098,2245.634333588309,2503.5787008852294,2644.3880494528344,2670.379864198599,2672.844737891019,2222.672711025925,2462.4947574196085,2630.9972939696204,2668.594173381542,2672.7084896984793
10,8900,2173.0988691574853,2314.385325312171,2573.349487671218,2660.135780249219,2672.0197606893134,2672.948685993437,2243.6213641779086,2499.8795258630944,2643.150588914769,2670.2108981198976,2672.83156649211,2221.21498306911,2458.7120504156346,2629.3897365462426,2668.3342420454455,2672.6854508820466
10,9000,2173.0944971505946,2310.955272193627,2570.3452148795955,2659.4706622124936,2671.948831810333,2672.9439643941723,2241.6573522173444,2496.1742863405157,2641.879708986633,2670.033465570222,2672.8174543882933,2219.7961819155103,2454.9390496065525,2627.7468863579165,2668.0626910269098,2672.660894945314
10,9100,2173.0903252723297,2307.5878087215015,2567.306509304904,2658.781437669062,2671.8737289206915,2672.9388706694854,2239.7414003691997,2492.464376997218,2640.5752568746325,2669.8472815356954,2672.80234748983,2218.415423905172,2451.1768775176524,2626.06879044515,2667.7792093486696,2672.6347435596267
10,9200,2173.0863439613117,2304.2832261261065,2564.2347988061583,2658.0675638509356,2671.7943157784625,2672.933379126033,2237.8726101992374,2488.751171095686,2639.23711005848,2669.6520552736824,2672.786190039558,2217.0718571023135,2447.4266277404486,2624.3555878996667,2667.4834756136993,2672.606921242072
10,9300,2173.0825441643237,2301.0409663997725,2561.131188764462,2657.3285819914186,2671.7103987450546,2672.9274631486414,2236.050090177977,2485.036017209486,2637.8651686850094,2669.447493226465,2672.768923714343,2215.7645891115853,2443.689554725364,2622.607466701748,2667.1751373035263,2672.5773424419826
10,9400,2173.0789172818186,2297.860505568776,2557.9965711865843,2656.564142541519,2671.6217734201914,2672.921098493549,2234.272953206066,2481.320245430583,2636.4593529528306,2669.233299526182,2672.7504877802025,2214.4927800366077,2439.9666796178426,2620.8246027969203,2666.8538615494535,2672.545919116718
10,9500,2173.075455119955,2294.741583811546,2554.831457568493,2655.7738210043594,2671.528235408935,2672.914254714436,2232.540317945598,2477.6051701720476,2635.0195996195584,2669.009174422911,2672.7308191864745,2213.255670530651,2436.259076331229,2619.007095950044,2666.5193303203587,2672.5125625164146
10,9600,2173.0721498827725,2291.6834258717904,2551.637257844607,2654.9572612458337,2671.4295861650044,2672.90690300951,2230.8513148505267,2473.8920730406626,2633.545871583305,2668.7748157164306,2672.7098524953326,2212.0524545023777,2432.5677592076527,2617.1551737776517,2666.171202204417,2672.47718018909
10,9700,2173.068994171654,2288.68561720351,2548.415471723814,2654.1142665060065,2671.3255988054148,2672.8990139277444,2229.2050788637157,2470.182214173255,2632.038150447324,2668.529922063605,2672.6875193291926,2210.882368793175,2428.893750976486,2615.269085448432,2665.8091667275294,2672.4396720415343
10,9800,2173.0659809614885,2285.7484545810435,2545.167894455069,2653.2444089428473,2671.216111402793,2672.8905527361408,2227.6007439060063,2466.4768332904196,2630.4964457769693,2668.2741879822474,2672.663749449359,2209.744648051677,2425.238038275172,2613.349126786434,2665.4329089419507,2672.3999460452433
10,9900,2173.0631035707156,2282.871351559958,2541.8952147111354,2652.347227106989,2671.1009042514347,2672.8814830745755,2226.037449932014,2462.7771539033583,2628.920785180731,2668.007304870409,2672.6384698453494,2208.638407753336,2421.6015022551514,2611.395489229618,2665.04206798426,2672.35789980302
10,10000,2173.060355642776,2280.053367783159,2538.5984858706447,2651.4224126744566,2670.9797648637436,2672.8717723285167,2224.5143502246506,2459.0843634167313,2627.311222880193,2667.728962581166,2672.611605128644,2207.5628794139466,2417.9850987734594,2609.4085099626245,2664.636305194964,2672.313429607411
10,10100,2173.0577311317725,2277.293445416697,2535.278255167132,2650.4695994919725,2670.852482775793,2672.8613826600545,2223.030611072391,2455.399627534688,2625.6678265398796,2667.4388487290453,2672.583077330151,2206.517372750611,2414.389791998665,2607.388461094908,2664.2153006453345,2672.2664295877935
10,10200,2173.055224285098,2274.5905174066083,2531.936657610674,2649.4886778753207,2670.7188068691535,2672.8502765383246,2221.5854146417955,2451.7240679616866,2623.9906935772324,2667.136652946495,2672.5528055059945,2205.501197501018,2410.816286679145,2605.3357854845403,2663.7787537142294,2672.216786295881
10,10300,2173.0528296274256,2271.9450614899943,2528.5750988587997,2648.479459744668,2670.5784667393064,2672.8384152727212,2220.1779390053216,2448.0587943465125,2622.279939925175,2666.8220656135904,2672.520705589544,2204.5136588754895,2407.2654422876567,2603.250800920209,2663.3263553178977,2672.1643821274647
10,10400,2173.0505419524443,2269.3571509729964,2525.194903568631,2647.4414566864493,2670.4312890978463,2672.8257543179916,2218.807367504573,2444.4048921238204,2620.535708206465,2666.494772870588,2672.4866916341116,2203.5540252253595,2403.737955412478,2601.1338560158674,2662.8577873353047,2672.109106474616
10,10500,2173.048356312056,2266.8256570716335,2521.7968277318755,2646.374287020696,2670.27704775944,2672.812246241078,2217.472894703601,2440.7634243347115,2618.7581570868215,2666.154459948433,2672.4506747671367,2202.621526921796,2400.2346240917977,2598.9853437796614,2662.372694553758,2672.0508396152923
10,10600,2173.046267995198,2264.349102934699,2518.3821233787835,2645.2779125987668,2670.115524161826,2672.7978506505465,2216.173732089212,2437.135416673526,2616.9474664907793,2665.8008139868452,2672.4125635073106,2201.7155052757,2396.756198566557,2596.8057236054024,2661.870776126125,2671.9894607616757
10,10700,2173.04427251151,2261.926455696526,2514.9521513756504,2644.152059779776,2669.9464555019536,2672.7825159751474,2214.9091049987,2433.521862870909,2615.1038391009733,2665.433520169981,2672.372263549804,2200.835349578356,2393.3033546474708,2594.595383996982,2661.351724401197,2671.9248451025105
10,10800,2173.0423655871555,2259.5571667148556,2511.508537470443,2642.99654695489,2669.7695652885586,2672.766196292942,2213.6782511235915,2429.9237200311745,2613.2275045711517,2665.0522653520998,2672.329677575934,2199.9804021478494,2389.876730421454,2592.3548496485328,2660.8152098829178,2671.856862275111
10,10900,2173.040543157411,2257.2412080890876,2508.0518249697284,2641.8113006079984,2669.58456540066,2672.748837865976,2212.480409400007,2426.3419342913953,2611.3187021449303,2664.656740476887,2672.2847050105056,2199.150020599341,2386.4769279050884,2590.084568073752,2660.260962741178,2671.7853752775773
10,11000,2173.038801351867,2254.9783485133194,2504.5835559582065,2640.595951054541,2669.391278946594,2672.7303868207755,2211.314821143682,2422.777424423472,2609.3777006688083,2664.2466337421574,2672.23724328707,2198.343545384034,2383.1046579639956,2587.7850996925586,2659.688695536421,2671.7102571445816
10,11100,2173.037136482043,2252.767110745693,2501.104614774558,2639.3502157580133,2669.1894208845315,2672.7107874449007,2210.18074806676,2419.2310829061876,2607.4047804142833,2663.8216341144857,2672.1871863392894,2197.560344400514,2379.760518720558,2585.4568141881496,2659.0980559647155,2671.631366499587
10,11200,2173.035545034294,2250.606217122639,2497.616304557844,2638.0741869749495,2668.9787398053477,2672.689994546379,2209.0774697899724,2415.7037650074294,2605.400240411737,2663.3814345768988,2672.134425136025,2196.7998487022437,2376.4448364986815,2583.100217366283,2658.4887593798076,2671.5485615925595
10,11300,2173.0340236641537,2248.495277675074,2494.1202932022356,2636.767825352224,2668.7590137660136,2672.667937523047,2208.0042710033017,2412.196297216468,2603.364403040506,2662.925729457841,2672.0788485060298,2196.061484871882,2373.1581839352175,2580.7158882008002,2657.860597381877,2671.46170312274
10,11400,2173.0325691865237,2246.4335031912574,2490.6175608772105,2635.4310772711133,2668.5299539722373,2672.6445506065716,2206.960449306719,2408.709480066455,2601.2976044367624,2662.4542175196552,2672.020342073909,2195.3446560243938,2369.901063004318,2578.3044064461606,2657.213292564257,2671.3706391195433
10,11500,2173.031178564168,2244.4205121459204,2487.1091055003326,2634.0637918176867,2668.2912356993875,2672.61977411599,2205.945307787577,2405.2440937624374,2599.200196517681,2661.9666010422284,2671.9587880667395,2194.648793232723,2366.673984182082,2575.866273702334,2656.5465369639514,2671.275218845767
10,11600,2173.029848901591,2242.45555305356,2483.596679615442,2632.665553466242,2668.0426906728026,2672.5935444361344,2204.9581595631557,2401.8008815951853,2597.0725629165677,2661.462579505988,2671.8940673756133,2193.9733316999777,2363.477434260032,2573.402095013838,2655.860063324515,2671.175308850508
10,11700,2173.0285774426447,2240.5370956861025,2480.0814520279596,2631.23618716373,2667.7840467680485,2672.5657939277835,2203.998342285871,2398.3805466005806,2594.915106095809,2660.941854456806,2671.826057308217,2193.3177284333715,2360.31173598138,2570.9124955966017,2655.1535733413575,2671.070749070567
10,11800,2173.027361562569,2238.6643915654213,2476.5641986587652,2629.7759925297955,2667.5150030059785,2672.536455455134,2203.065200328697,2394.983771879229,2592.7282398526354,2660.404132939537,2671.754632082466,2192.6814650418305,2357.177246684197,2568.3981367329943,2654.426800207795,2670.9613716691247
10,11900,2173.0261987556732,2236.8370229121556,2473.0458164423044,2628.2850550386406,2667.2352474161066,2672.5054455614295,2202.1580856387372,2391.6112170925408,2590.5123944623324,2659.8491254352093,2671.6796626156965,2192.0640561003215,2354.074316126875,2565.859569912247,2653.679516804308,2670.8470148781307
10,12000,2173.0250866310953,2235.054170645633,2469.5278418952453,2626.763497625247,2666.9444851983653,2672.472698516172,2201.2763641518973,2388.2635079940937,2588.2680178926885,2659.276549193813,2671.6010168663447,2191.4649652055487,2351.0031965091866,2563.2974611379545,2652.9114933645824,2670.7275142270214
10,12100,2173.0240229129904,2233.3152599718974,2466.01070471545,2625.2114264908028,2666.64243509167,2672.4381394168704,2200.419408185958,2384.9412600442556,2585.9955593417026,2658.686128538354,2671.518559300248,2190.88367627447,2347.9642746729705,2560.7123550712745,2652.1225278228208,2670.6026917562813
10,12200,2173.023005433337,2231.6195298947014,2462.495905042266,2623.628569893933,2666.3289424853956,2672.4016915235547,2199.586601842981,2381.645052233103,2583.695495477574,2658.0775868976402,2671.4321531434794,2190.3197100213115,2344.957818254126,2558.104952453386,2651.3123923643543,2670.4723985946157
10,12300,2173.022032122277,2229.9656688315154,2458.98434437956,2622.014796376135,2666.003683800687,2672.3632544352163,2198.7773459262003,2378.3754374288033,2581.3683139814357,2657.4506519360007,2671.3416583991857,2189.77258616978,2341.984076445001,2555.4758314075093,2650.4808145518746,2670.336463779914
10,12400,2173.0211010045678,2228.3527555721544,2455.4772058119984,2620.370414604871,2665.6663674531683,2672.3227598990375,2197.9910521854445,2375.132943686922,2579.014510659927,2656.805059597333,2671.246932647763,2189.2418552160425,2339.043349914627,2552.8256190982743,2649.627630562365,2670.1947141109504
10,12500,2173.020210197615,2226.780373975046,2451.9757449485187,2618.6953561714113,2665.3167401444193,2672.2801156901,2197.227141121509,2371.9180720991462,2576.6346006986587,2656.1405473614814,2671.1478311915216,2188.7270808535345,2336.1358371726355,2550.1549908878746,2648.7526781870056,2670.046976815296
10,12600,2173.01935790649,2225.247744021951,2448.4818140084767,2616.9897493229196,2664.954520888643,2672.2352403068503,2196.485048229077,2368.731281837766,2574.229124194307,2655.4568595221044,2671.0442060085443,2188.2278173752757,2333.2616878975628,2547.4647981563758,2647.8557203122223,2669.8930720715316
10,12700,2173.0185424183255,2223.754300413344,2444.9956056968463,2615.2539110092735,2664.579360482337,2672.1880356074826,2195.7642163775913,2365.573022651148,2571.7986206160213,2654.7537495231386,2670.9359054280985,2187.743628778334,2330.4210187112644,2544.755619295932,2646.9365357981565,2669.7328072550026
10,12800,2173.017762098501,2222.299126109958,2441.5177912597014,2613.4878263221667,2664.1910746466497,2672.1384048508057,2195.064100582651,2362.4437155779883,2569.34364773419,2654.030971555306,2670.8227767296785,2187.27409858496,2327.613912267699,2542.0280868637856,2645.9949607454264,2669.566007861159
10,12900,2173.0170153879803,2220.8809938382647,2438.0495495503947,2611.691632077524,2663.7893297221376,2672.086251622376,2194.384170185643,2359.3437507473377,2566.864776851828,2653.288286971941,2670.7046634823637,2186.818810033824,2324.840570743205,2539.2829572221713,2645.030793308943,2669.3924850761114
10,13000,2173.016300799601,2219.4993020739994,2434.591664908117,2609.8657653416094,2663.37389134431,2672.03149113648,2193.723903620178,2356.273499556228,2564.362583214656,2652.5254655744393,2670.5814072305025,2186.377368344257,2322.101048010863,2536.5210052276225,2644.0439060534773,2669.212059980389
10,13100,2173.0156169136376,2218.1537497930553,2431.144812277421,2608.0103038097814,2662.9445207402555,2671.9740061280345,2193.0827851433496,2353.233317477391,2561.8376512326317,2651.7422815604414,2670.4528475454545,2185.9493745158416,2319.3955040106425,2533.742832329988,2643.034201154923,2669.024547623523
10,13200,2173.0149623745315,2216.843316478329,2427.7104805717977,2606.1255628628096,2662.500909615319,2671.913699777844,2192.4603144581774,2350.223527649045,2559.2905761259503,2650.9385201207956,2670.318821323445,2185.534438328536,2316.724019287867,2530.949175262205,2642.0015048896403,2668.8297490887803
10,13300,2173.014335888842,2215.567097195501,2424.289777106258,2604.2117443291663,2662.04265952582,2671.8504640118413,2191.8560014272052,2347.2444305516033,2556.721962877091,2650.11397521458,2670.17916152755,2185.132201073008,2314.0865102240828,2528.140767564658,2640.9456508182748,2668.6274632099503
10,13400,2173.0137362226196,2214.3244461777094,2420.8836525556835,2602.268778092323,2661.569642812818,2671.7841982717455,2191.2693667368517,2344.2962957725977,2554.132437300069,2649.2684410500465,2670.033700407501,2184.7423248396153,2311.4830106101463,2525.318381443264,2639.866602453818,2668.4175135326054
10,13500,2173.0131621977393,2213.114678057985,2417.492456786101,2600.297037712519,2661.081516887272,2671.7147753605213,2190.699943528744,2341.379373902379,2551.522625145158,2648.4017242065056,2669.8822667144063,2184.36444058231,2308.913564805222,2522.4826384589746,2638.7642273701526,2668.1996901337466
10,13600,2173.012612688801,2211.937302473427,2414.1164447651886,2598.2970159885695,2660.5780534253086,2671.6420938694428,2190.147271708536,2338.4939041840835,2548.893152178154,2647.5136386192926,2669.724688465439,2183.9981863562825,2306.3782045631265,2519.6341723469827,2637.6383731466067,2667.9737981000662
10,13700,2173.012086621022,2210.7914996184895,2410.756021097152,2596.268829875738,2660.0590394723026,2671.566029595447,2189.6109001236887,2335.64011293879,2546.244647265009,2646.6040019785787,2669.560792201186,2183.643226780157,2303.876964647661,2516.7736489119648,2636.488945207225,2667.739656039703
10,13800,2173.0115829684905,2209.6762410489414,2407.413004367052,2594.2128623429867,2659.5242400561956,2671.4864726840165,2189.0903911153596,2332.818187868606,2543.577756749451,2645.6726428162256,2669.390401894349,2183.2992312956285,2301.4097360269925,2513.901958837412,2635.3158912056274,2667.497069506614
10,13900,2173.01110075239,2208.59087858139,2404.0883057699834,2592.1295899220636,2658.9732686772654,2671.4033070669434,2188.585316367282,2330.028299561268,2540.8931284940973,2644.719402113578,2669.213337436944,2182.965906017148,2298.9764460337788,2511.0197920301734,2634.1191254148607,2667.2458061198854
10,14000,2173.01063903781,2207.5349991733638,2400.78281387398,2590.01900957935,2658.4059148319643,2671.3164011340755,2188.095256417335,2327.2705950666987,2538.1914257974754,2643.7441229858046,2669.0294182250477,2182.6429526404845,2296.576951807503,2508.1278683045357,2632.898605298396,2666.9856696722222
10,14100,2173.0101969307534,2206.5078477751695,2397.4971022521618,2587.8814024772964,2657.8218444527606,2671.225613017097,2187.61980301797,2324.5451994410755,2535.4733163284295,2642.746658768522,2668.8384611180572,2182.3300516655777,2294.2112159439685,2505.2269796949904,2631.6542722183062,2666.716460903523
10,14200,2173.009773577704,2205.5087043105113,2394.2316463661364,2585.7175487300988,2657.2209427854223,2671.130817081389,2187.158556837206,2321.8522195007677,2532.7394677511834,2641.7268742713854,2668.6402827977618,2182.0269002809246,2291.8791302856903,2502.3178845775415,2630.3860878850774,2666.437993020832
10,14300,2173.0093681644967,2204.5370666941676,2390.986841337426,2583.527721758632,2656.603130829399,2671.0318906029875,2186.711125691186,2319.191752223867,2529.990548719211,2640.68463816408,2668.434699796183,2181.733214197185,2289.5806451331114,2499.4010899540926,2629.0940867016834,2666.1500732959644
10,14400,2173.0089799129596,2203.5922521465673,2387.76351646546,2581.3125487773345,2655.968037307969,2670.928714526204,2186.277128618921,2316.563872505537,2527.2272281034925,2639.6198356064215,2668.2215252225537,2181.4487135356308,2287.3156136459224,2496.477273686443,2627.778240647137,2665.8524891315183
10,14500,2173.0086080787105,2202.6734735779273,2384.561873748304,2579.0722995276856,2655.3152393144933,2670.8211664575956,2185.85619385383,2313.968641088306,2524.450174617918,2638.532361382296,2668.000569152495,2181.1731316724104,2285.0838016791427,2493.5472034594563,2626.438475154708,2665.5450177973244
10,14600,2173.008251950734,2201.7801120136187,2381.382616588062,2576.80691570379,2654.644560736688,2670.7090899961645,2185.4479584083333,2311.4060970163796,2521.6600693477662,2637.422112448579,2667.771641463438,2180.9062148682024,2282.8850689246715,2490.6116921285884,2625.0748242785203,2665.2274600501214
10,14700,2173.0079108501754,2200.9115831054655,2378.225935538707,2574.51675994144,2653.9557618099125,2670.592343648186,2185.0520678906078,2308.876271107268,2518.8575887248985,2636.2889951458665,2667.534549791388,2180.6476941125966,2280.719341532675,2487.6713104813552,2623.6872195865785,2664.899591905253
