% Model,tin_tegs_model_2_HF.mph
% Version,COMSOL 6.1.0.357
% Date,"Jun 1 2024, 12:13"
% Table,Table 2 - Surface Average 1
% Time (s),Temperature (K),Temperature (K),"Temperature (K), Point: 51"
4126,838.2424646250392,814.6341141326208,874.4771956621404
4127,838.1972999309831,814.5922356454029,874.427479341306
4128,838.1521401383098,814.5503609595168,874.3777677499897
4129,838.1069852470205,814.5084900749622,874.328060888191
4130,838.0618352571144,814.4666229917393,874.2783587559101
4131,838.016690168592,814.4247597098481,874.2286613531471
4132,837.9715499814531,814.3829002292877,874.178968679902
4133,837.9264146956984,814.3410445500588,874.1292807361748
4134,837.8812843113269,814.2991926721622,874.0795975219653
4135,837.8361588283385,814.2573445955971,874.0299190372737
4136,837.7910382467343,814.2155003203633,873.9802452820999
4137,837.7459225665139,814.1736598464609,873.9305762564439
4138,837.7008117876762,814.1318231738899,873.8809119603059
4139,837.6557059102224,814.0899903026507,873.8312523936855
4140,837.6106049341527,814.0481612327436,873.781597556583
4141,837.5655088594664,814.0063359641672,873.7319474489984
4142,837.5204176861631,813.9645144969221,873.6823020709318
4143,837.475331414244,813.9226968310094,873.6326614223829
4144,837.4302500437084,813.8808829664275,873.5830255033517
4145,837.3851735745562,813.8390729031775,873.5333943138385
4146,837.3401020067878,813.7972666412593,873.483767853843
4147,837.295035340403,813.755464180672,873.4341461233655
4148,837.2499735754017,813.7136655214163,873.3845291224059
4149,837.2049167117838,813.6718706634924,873.3349168509639
4150,837.1598647495498,813.6300796068998,873.2853093090398
4151,837.1148176886991,813.5882923516393,873.2357064966337
4152,837.0697755292324,813.5465088977096,873.1861084137453
4153,837.0247382711484,813.5047292451121,873.1365150603747
4154,836.9797059144488,813.4629533938455,873.0869264365219
4155,836.9346784591329,813.4211813439107,873.037342542187
4156,836.8896559051998,813.3794130953073,872.9877633773701
4157,836.8446382526512,813.3376486480367,872.938188942071
4158,836.7996255014858,813.295888002096,872.8886192362895
4159,836.7546176517038,813.2541311574874,872.8390542600259
4160,836.7096147033056,813.2123781142103,872.7894940132803
4161,836.664616656291,813.1706288722645,872.7399384960524
4162,836.6196235106595,813.1288834316506,872.6903877083424
4163,836.5746352664124,813.0871417923676,872.6408416501502
4164,836.5296519235485,813.0454039544167,872.5913003214758
4165,836.4846734820677,813.0036699177974,872.5417637223194
4166,836.4396999419713,812.9619396825098,872.4922318526808
4167,836.3947313032585,812.9202132485531,872.4427047125599
4168,836.3497675659283,812.8784906159284,872.3931823019568
4169,836.3048087299827,812.8367717846351,872.3436646208719
4170,836.2598547954204,812.795056754673,872.2941516693045
4171,836.2149057622413,812.7533455260437,872.2446434472549
4172,836.1699616304467,812.7116380987447,872.1951399547233
4173,836.1250224000343,812.6699344727779,872.1456411917096
4174,836.0800880710066,812.6282346481415,872.0961471582135
4175,836.0351586433625,812.5865386248375,872.0466578542355
4176,835.9902341171013,812.5448464028649,871.9971732797752
4177,835.9453144922238,812.5031579822239,871.9476934348327
4178,835.9003997687302,812.4614733629139,871.8982183194081
4179,835.8554899466207,812.4197925449364,871.8487479335013
4180,835.8105850258938,812.3781155282895,871.7992822771124
4181,835.7656850065508,812.3364423129752,871.7498213502412
4182,835.7207898885914,812.2947728989916,871.700365152888
4183,835.6758996720158,812.2531072863393,871.6509136850525
4184,835.6310143568238,812.2114454750192,871.601466946735
4185,835.5861339430149,812.1697874650305,871.5520249379351
4186,835.5412584305907,812.1281332563738,871.5025876586532
4187,835.4963878195484,812.0864828490483,871.4531551088892
4188,835.4515221098909,812.0448362430537,871.4037272886429
4189,835.4066613016169,812.0031934383908,871.3543041979145
4190,835.361805394726,811.9615544350596,871.304885836704
4191,835.3169543892197,811.9199192330595,871.2554722050111
4192,835.2721082850956,811.8782878323914,871.2060633028364
4193,835.227267082356,811.8366602330551,871.1566591301793
4194,835.1824307809998,811.7950364350505,871.10725968704
4195,835.1375993810266,811.753416438377,871.0578649734186
4196,835.092772882438,811.7118002430345,871.0084749893151
4197,835.0479512852324,811.6701878490245,870.9590897347294
4198,835.0031345894108,811.6285792563458,870.9097092096615
4199,834.9583227949724,811.5869744649983,870.8603334141114
4200,834.9135159019178,811.5453734749823,870.8109623480792
4201,834.8687139102462,811.5037762862978,870.761596011565
4202,834.8239168199586,811.4621828989456,870.7122344045684
4203,834.779124631055,811.4205933129239,870.6628775270898
4204,834.7343373435345,811.3790075282342,870.6135253791289
4205,834.6895549573977,811.337425544876,870.5641779606859
4206,834.6447774726446,811.2958473628495,870.5148352717607
4207,834.6000048892752,811.2542729821546,870.4654973123534
4208,834.5552372072892,811.2127024027911,870.4161640824639
4209,834.510474426686,811.1711356247594,870.3668355820921
4210,834.4657165474673,811.1295726480577,870.3175118112384
4211,834.4209635696325,811.0880134726893,870.2681927699023
4212,834.3762154931804,811.0464580986522,870.2188784580842
4213,834.3314723181128,811.0049065259459,870.1695688757839
4214,834.2867340444283,810.9633587545713,870.1202640230015
4215,834.2420006721273,810.9218147845287,870.0709638997367
4216,834.1972722012102,810.880274615817,870.02166850599
4217,834.152548631676,810.8387382484378,869.9723778417609
4218,834.1078299635261,810.7972056823892,869.9230919070499
4219,834.0631161967599,810.7556769176722,869.8738107018567
4220,834.0184073313767,810.7141519542879,869.8245342261812
4221,833.9737033673774,810.6726307922338,869.7752624800235
4222,833.9290043047614,810.6311134315118,869.7259954633837
4223,833.8843101435293,810.5895998721207,869.6767331762618
4224,833.8396208836808,810.5480901140621,869.6274756186577
4225,833.794936525216,810.5065841573346,869.5782227905714
4226,833.7502570681345,810.4650820019385,869.5289746920029
4227,833.7055825124363,810.4235836478733,869.4797313229524
4228,833.6609128581223,810.3820890951406,869.4304926834197
4229,833.6162481051914,810.3405983437393,869.3812587734046
4230,833.5715882536443,810.2991113936697,869.3320295929077
4231,833.5269333034812,810.2576282449314,869.2828051419284
4232,833.482283254701,810.216148897524,869.233585420467
4233,833.4376381073055,810.1746733514491,869.1843704285235
4234,833.3929978612921,810.1332016067058,869.1351601660978
4235,833.3483625166632,810.0917336632932,869.0859546331898
4236,833.3037320734177,810.0502695212124,869.0367538297996
4237,833.2591065315553,810.0088091804633,868.9875577559275
4238,833.2144858910774,809.967352641046,868.9383664115732
4239,833.1698701519823,809.9258999029597,868.8891797967366
4240,833.1252593142714,809.8844509662055,868.8399979114178
4241,833.0806533779439,809.8430058307816,868.7908207556171
4242,833.0360523429996,809.8015644966903,868.741648329334
4243,832.9914562094395,809.7601269639299,868.6924806325688
4244,832.9468649772625,809.718693232502,868.6433176653213
4245,832.9022786464693,809.6772633024052,868.5941594275918
4246,832.8576972170594,809.6358371736399,868.5450059193802
4247,832.8131206890333,809.5944148462057,868.4958571406864
4248,832.7685490623912,809.5529963201036,868.4467130915103
4249,832.7239823371323,809.5115815953326,868.3975737718522
4250,832.6794205132571,809.4701706718934,868.3484391817119
4251,832.6348635907651,809.4287635497853,868.2993093210894
4252,832.5903115696572,809.3873602290096,868.2501841899847
4253,832.5457644499326,809.3459607095647,868.2010637883977
4254,832.5012222315916,809.3045649914517,868.1519481163288
4255,832.4566849146345,809.2631730746692,868.1028371737777
4256,832.4121524990603,809.2217849592201,868.0537309607444
4257,832.3676249848704,809.1804006451011,868.0046294772288
4258,832.3231023720641,809.1390201323142,867.9555327232312
4259,832.2785846606411,809.0976434208592,867.9064406987515
4260,832.2340718506016,809.0562705107349,867.8573534037895
4261,832.1895639419457,809.014901401943,867.8082708383454
4262,832.1450609346729,808.9735360944826,867.759193002419
4263,832.1005628287847,808.9321745883524,867.7101198960105
4264,832.0560696242798,808.8908168835545,867.6610515191201
4265,832.0115813211581,808.8494629800882,867.6119878717471
4266,831.9670979194206,808.8081128779542,867.5629289538922
4267,831.9226194190661,808.7667665771503,867.5138747655551
4268,831.8781458200953,808.7254240776786,867.464825306736
4269,831.8336771225083,808.6840853795386,867.4157805774345
4270,831.7892133263045,808.6427504827298,867.3667405776508
4271,831.744754431485,808.6014193872533,867.3177053073852
4272,831.7003004380483,808.560092093108,867.2686747666372
4273,831.6558513459956,808.5187686002931,867.2196489554071
4274,831.6114071553267,808.4774489088107,867.1706278736949
4275,831.5669678660408,808.4361330186598,867.1216115215004
4276,831.5225334781392,808.3948209298403,867.0725998988239
4277,831.4781039916202,808.3535126423525,867.0235930056652
4278,831.4336794064855,808.312208156196,866.9745908420242
4279,831.389259722735,808.2709074713713,866.9255934079013
4280,831.344844940367,808.2296105878779,866.8766007032959
4281,831.3004350593823,808.1883175057161,866.8276127282086
4282,831.2560300797828,808.1470282248855,866.7786294826391
4283,831.2116300015655,808.1057427453871,866.7296509665873
4284,831.1672348247324,808.0644610672197,866.6806771800535
4285,831.1228445492827,808.0231831903848,866.6317081230374
4286,831.0784591752163,807.9819091148803,866.5827437955393
4287,831.0340787025337,807.9406388407078,866.5337841975589
4288,830.9897031312347,807.8993723678668,866.4848293290963
4289,830.9453324613194,807.8581096963569,866.4358791901516
4290,830.9009666927877,807.816850826179,866.3869337807248
4291,830.8566058256399,807.7755957573327,866.3379931008158
4292,830.8122498598754,807.7343444898182,866.2890571504246
4293,830.7678987954943,807.6930970236341,866.2401259295513
4294,830.7235526324971,807.6518533587824,866.1911994381958
4295,830.679211370883,807.6106134952624,866.1422776763582
4296,830.6348750106531,807.5693774330734,866.0933606440384
4297,830.5905435518061,807.5281451722162,866.0444483412364
4298,830.546216994343,807.4869167126902,865.9955407679522
4299,830.5018953382634,807.4456920544962,865.9466379241859
4300,830.4575785835674,807.4044711976336,865.8977398099374
4301,830.4132667302554,807.3632541421025,865.8488464252068
4302,830.3689597783268,807.3220408879029,865.799957769994
4303,830.3246577277816,807.2808314350342,865.751073844299
4304,830.2803605786199,807.2396257834982,865.7021946481219
4305,830.2360683308423,807.1984239332927,865.6533201814626
4306,830.191780984448,807.1572258844194,865.6044504443212
4307,830.1474985394375,807.1160316368774,865.5555854366976
4308,830.10322099581,807.0748411906673,865.5067251585916
4309,830.058948353567,807.0336545457884,865.4578696100039
4310,830.0146806127067,806.9924717022409,865.4090187909337
4311,829.9704177732302,806.9512926600252,865.3601727013813
4312,829.9261598351374,806.9101174191408,865.3113313413469
4313,829.8819067984282,806.868945979588,865.2624947108304
4314,829.8376586631026,806.827778341367,865.2136628098317
4315,829.7934154291603,806.7866145044771,865.1648356383507
4316,829.7491770966022,806.7454544689189,865.1160131963876
4317,829.7049436654272,806.7042982346925,865.0671954839424
4318,829.6607151356359,806.6631458017976,865.0183825010151
4319,829.6164915072285,806.6219971702335,864.9695742476054
4320,829.5722727802042,806.5808523400012,864.9207707237138
4321,829.5280589545638,806.5397113111012,864.8719719293398
4322,829.4838500303066,806.4985740835318,864.8231778644838
4323,829.4396460074338,806.4574406572947,864.7743885291457
4324,829.3954468859436,806.4163110323881,864.7256039233251
4325,829.3512526658375,806.3751852088144,864.6768240470226
4326,829.3070633471151,806.3340631865714,864.6280489002378
4327,829.2628789297762,806.29294496566,864.5792784829711
4328,829.2186994138206,806.2518305460809,864.5305127952221
4329,829.174524799249,806.2107199278316,864.4817518369907
4330,829.1303550860607,806.1696131109153,864.4329956082775
4331,829.0861902742558,806.12851009533,864.3842441090819
4332,829.0420303638347,806.0874108810764,864.3354973394044
4333,828.9978753547973,806.0463154681538,864.2867552992443
4334,828.9537252471438,806.0052238565632,864.2380179886023
4335,828.9095800408736,805.9641360463047,864.1892854074781
4336,828.8654397359871,805.9230520373771,864.140557555872
4337,828.8213043324838,805.8819718297805,864.0918344337833
4338,828.7771738303642,805.8408954235166,864.0431160412127
4339,828.7330482296283,805.7998228185835,863.9944023781597
4340,828.6889275302758,805.7587540149817,863.945693444625
4341,828.6448117323072,805.7176890127125,863.8969892406078
4342,828.600700835722,805.676627811774,863.8482897661083
4343,828.5565948405206,805.6355704121673,863.799595021127
4344,828.5124937467024,805.5945168138917,863.7509050056633
4345,828.4683975542682,805.5534670169478,863.7022197197176
4346,828.4243062632174,805.512421021336,863.6535391632896
4347,828.3802198735503,805.4713788270547,863.6048633363794
4348,828.3361383852666,805.430340434106,863.5561922389871
4349,828.2920617983664,805.3893058424879,863.5075258711128
4350,828.2479901128506,805.3482750522021,863.4588642327561
4351,828.2039233287171,805.3072480632479,863.4102073239173
4352,828.1598614459681,805.2662248756241,863.3615551445963
4353,828.1158044646024,805.225205489333,863.3129076947932
4354,828.0717523846204,805.1841899043727,863.2642649745079
4355,828.0277052060218,805.1431781207444,863.2156269837405
4356,827.9836629288069,805.1021701384476,863.166993722491
4357,827.9396255529755,805.0611659574821,863.1183651907592
4358,827.8955930785279,805.0201655778483,863.0697413885453
4359,827.851565505464,804.9791689995462,863.0211223158492
4360,827.8075428337836,804.9381762225752,862.972507972671
4361,827.7635250634863,804.897187246936,862.9238983590105
4362,827.7195121945728,804.8562020726278,862.8752934748679
4363,827.6755042270432,804.8152206996523,862.8266933202433
4364,827.6315011608968,804.7742431280074,862.7780978951364
4365,827.587502996134,804.7332693576944,862.7295071995472
4366,827.5435097327554,804.6922993887127,862.680921233476
4367,827.4995213707598,804.6513332210626,862.6323399969227
4368,827.4555379101483,804.6103708547444,862.5837634898872
4369,827.4115593509197,804.5694122897569,862.5351917123694
4370,827.3675856930752,804.5284575261014,862.4866246643695
4371,827.3236169366139,804.487506563778,862.4380623458875
4372,827.2796530815367,804.4465594027855,862.3895047569233
4373,827.2356941278432,804.4056160431243,862.340951897477
4374,827.1917400755325,804.3646764847949,862.2924037675484
4375,827.1477909246054,804.3237407277975,862.2438603671378
4376,827.1038466750624,804.282808772131,862.1953216962451
4377,827.0599073269032,804.2418806177964,862.1467877548699
4378,827.015972880127,804.2009562647933,862.0982585430128
4379,826.9720433347345,804.160035713121,862.0497340606735
4380,826.9281186907257,804.1191189627807,862.0012143078519
4381,826.8841989481009,804.0782060137722,861.9526992845484
4382,826.8402841068594,804.0372968660959,861.9041889907625
4383,826.7963741670013,803.99639151975,861.8556834264945
4384,826.7524691285267,803.9554899747358,861.8071825917442
4385,826.7085689914361,803.9145922310532,861.758686486512
4386,826.6646737557286,803.8736982887021,861.7101951107976
4387,826.6207834214052,803.8328081476831,861.6617084646009
4388,826.5768979884645,803.7919218079951,861.6132265479221
4389,826.5330174569087,803.7510392696391,861.5647493607612
4390,826.4891418267355,803.7101605326142,861.5162769031181
4391,826.4452710979464,803.669285596921,861.4678091749928
4392,826.4014052705406,803.6284144625588,861.4193461763853
4393,826.3575443445185,803.5875471295283,861.3708879072956
4394,826.31368831988,803.5466835978302,861.322434367724
4395,826.2698371966248,803.5058238674625,861.27398555767
4396,826.225990974754,803.4649679384269,861.2255414771339
4397,826.182149654266,803.4241158107227,861.1771021261155
4398,826.1383132351615,803.3832674843503,861.1286675046151
4399,826.0944817174408,803.3424229593095,861.0802376126326
4400,826.050655101104,803.3015822355997,861.0318124501679
4401,826.0068333861503,803.2607453132218,860.9833920172208
4402,825.9630165725808,803.2199121921747,860.9349763137917
4403,825.9192046603949,803.1790828724604,860.8865653398807
4404,825.8753976495916,803.1382573540764,860.8381590954872
4405,825.8315955401729,803.0974356370255,860.7897575806115
4406,825.7877983321375,803.0566177213046,860.7413607952539
4407,825.7440060254854,803.0158036069159,860.6929687394139
4408,825.7002186202171,802.9749932938587,860.6445814130919
4409,825.6564361163325,802.9341867821325,860.5961988162877
4410,825.6126585138312,802.8933840717385,860.5478209490012
4411,825.5688858127141,802.8525851626757,860.4994478112327
4412,825.5251180129793,802.811790054945,860.4510794029821
4413,825.4813551146293,802.7709987485453,860.4027157242492
4414,825.4375971176629,802.7302112434772,860.3543567750341
4415,825.3938440220796,802.6894275397404,860.306002555337
4416,825.3500958278803,802.6486476373359,860.2576530651576
4417,825.3063525350644,802.6078715362623,860.2093083044962
4418,825.2626141436316,802.5670992365204,860.1609682733524
4419,825.2188806535829,802.5263307381099,860.1126329717266
4420,825.1751520649179,802.4855660410304,860.0643023996184
4421,825.1314283776359,802.4448051452837,860.0159765570285
4422,825.0877095917377,802.4040480508678,859.9676554439561
4423,825.0439957072234,802.3632947577834,859.9193390604016
4424,825.0002867240927,802.3225452660303,859.8710274063649
4425,824.9565826423453,802.2817995756093,859.8227204818461
4426,824.9128834619816,802.2410576865194,859.774418286845
4427,824.8691891830011,802.2003195987617,859.726120821362
4428,824.8254998054052,802.1595853123338,859.6778280853966
4429,824.7818153291917,802.118854827239,859.6295400789492
4430,824.7381357543625,802.078128143476,859.5812568020195
4431,824.694461080917,802.0374052610442,859.5329782546078
4432,824.6507913088548,801.9966861799434,859.4847044367137
4433,824.6071264381761,801.9559709001742,859.4364353483376
4434,824.5634664688811,801.9152594217371,859.3881709894792
4435,824.5198114009697,801.8745517446312,859.3399113601389
4436,824.4761612344419,801.8338478688563,859.2916564603163
4437,824.4325159692976,801.7931477944139,859.2434062900114
4438,824.388875605537,801.7524515213024,859.1951608492245
4439,824.34524014316,801.7117590495226,859.1469201379555
4440,824.3016095821666,801.6710703790746,859.0986841562042
4441,824.2579839225567,801.6303855099576,859.0504529039708
4442,824.21436316433,801.5897044421727,859.0022263812551
4443,824.1707473074877,801.5490271757186,858.9540045880574
4444,824.1271363520287,801.5083537105968,858.9057875243776
4445,824.0835302979528,801.4676840468055,858.8575751902155
4446,824.0399291452611,801.4270181843463,858.8093675855712
4447,823.9963328939529,801.3863561232188,858.7611647104447
4448,823.9527415440278,801.3456978634233,858.7129665648364
4449,823.909155095487,801.3050434049584,858.6647731487454
4450,823.865573548329,801.2643927478256,858.6165844621727
4451,823.8219788862427,801.2239055026513,858.5684920071561
4452,823.7783890536191,801.1834226959767,858.5204046469348
4453,823.7348040504578,801.142944327801,858.4723223815092
4454,823.6912238767579,801.102470398126,858.4242452108789
4455,823.6476485325212,801.0620009069504,858.3761731350442
4456,823.6040780177458,801.0215358542744,858.3281061540047
4457,823.5605123324327,800.9810752400973,858.2800442677608
4458,823.5169514765821,800.9406190644213,858.2319874763122
4459,823.4733954501935,800.9001673272437,858.1839357796591
4460,823.429844253267,800.8597200285668,858.1358891778015
4461,823.3862978858027,800.8192771683899,858.0878476707393
4462,823.3427563478009,800.7788387467114,858.0398112584726
4463,823.2992196392611,800.7384047635333,857.9917799410011
4464,823.2556877601834,800.6979752188553,857.9437537183253
4465,823.2121607105678,800.6575501126758,857.8957325904447
4466,823.1686384904147,800.6171294449967,857.8477165573598
4467,823.1251210997232,800.5767132158179,857.7997056190702
4468,823.0816085384948,800.5363014251382,857.7516997755761
4469,823.0381008067275,800.4958940729582,857.7036990268773
4470,822.994597904423,800.4554911592778,857.655703372974
4471,822.9510998315809,800.4150926840974,857.6077128138661
4472,822.9076065882008,800.3746986474164,857.5597273495537
4473,822.864118174282,800.3343090492353,857.5117469800368
4474,822.8206345898268,800.2939238895538,857.4637717053151
4475,822.777155834833,800.2535431683724,857.415801525389
4476,822.7336819093019,800.2131668856905,857.3678364402583
4477,822.6902128132327,800.1727950415077,857.3198764499232
4478,822.6467485466254,800.132427635825,857.2719215543833
4479,822.6032891094801,800.0920646686421,857.223971753639
4480,822.5598345017978,800.0517061399598,857.17602704769
4481,822.516384723577,800.0113520497756,857.1280874365365
4482,822.4729397748187,799.9710023980919,857.0801529201785
4483,822.4294996555225,799.9306571849075,857.0322234986158
4484,822.3860643656883,799.8903164102234,856.9842991718486
4485,822.3426339053168,799.8499800740384,856.9363799398769
4486,822.299208274407,799.8096481763538,856.8884658027007
4487,822.2557874729596,799.7693207171687,856.8405567603197
4488,822.2123715009745,799.7289976964829,856.7926528127343
4489,822.1689603584513,799.688679114297,856.7447539599442
4490,822.12555404539,799.648364970611,856.6968602019498
4491,822.0821525617916,799.6080552654245,856.6489715387505
4492,822.038755907655,799.5677499987372,856.6010879703468
4493,821.9953640829809,799.5274491705508,856.5532094967388
4494,821.9519770877687,799.4871527808632,856.5053361179258
4495,821.9085949220186,799.446860829675,856.4574678339085
4496,821.865217585731,799.4065733169875,856.4096046446864
4497,821.821845078905,799.3662902427994,856.36174655026
4498,821.7784774015417,799.3260116071108,856.3138935506289
4499,821.7351145536403,799.2857374099219,856.2660456457932
4500,821.6917565352016,799.2454676512323,856.218202835753
4501,821.6484033462247,799.2052023310432,856.1703651205082
4502,821.6050549867099,799.1649414493533,856.1225325000588
4503,821.5617114566569,799.1246850061633,856.074704974405
4504,821.5183727560672,799.0844330014731,856.0268825435465
4505,821.4750388849387,799.0441854352831,855.9790652074835
4506,821.4317098432728,799.0039423075912,855.931252966216
4507,821.388385631069,798.9637036183997,855.8834458197437
4508,821.3450662483276,798.9234693677088,855.835643768067
4509,821.3017516950481,798.8832395555175,855.7878468111858
4510,821.2584419712309,798.8430141818246,855.7400549490999
4511,821.2151370768753,798.8027932466324,855.6922681818094
4512,821.1718370119828,798.7625767499396,855.6444865093146
4513,821.128541776552,798.7223646917469,855.596709931615
4514,821.0852513705835,798.6821570720533,855.5489384487108
4515,821.0419657940771,798.6419538908596,855.5011720606022
4516,820.9986850470331,798.6017551481658,855.4534107672888
4517,820.9554091294511,798.5615608439718,855.4056545687711
4518,820.9121380413314,798.5213709782769,855.3579034650487
4519,820.8688717826738,798.4811855510823,855.3101574561218
4520,820.8256103534786,798.4410045623873,855.2624165419903
4521,820.782353753745,798.4008280121917,855.2146807226543
4522,820.7391019834743,798.360655900497,855.1669499981135
4523,820.6958550426651,798.3204882273,855.1192243683685
4524,820.6526129313186,798.2803249926039,855.0715038334188
4525,820.6093756494342,798.2401661964076,855.0237883932643
4526,820.5661431970117,798.2000118387107,854.9760780479056
4527,820.5229155740519,798.1598619195133,854.928372797342
4528,820.4796927805539,798.1197164388162,854.8806726415742
4529,820.4364748165177,798.0795753966186,854.8329775806014
4530,820.3932616819443,798.0394387929197,854.7852876144243
4531,820.3500533768331,797.9993066277216,854.7376027430427
4532,820.3068499011839,797.9591789010226,854.6899229664565
4533,820.263651254997,797.9190556128241,854.6422482846656
4534,820.2204574382721,797.8789367631246,854.5945786976703
4535,820.1772684510091,797.8388223519244,854.5469142054702
4536,820.134084293209,797.7987123792254,854.4992548080658
4537,820.0909049648704,797.7586068450249,854.4516005054568
4538,820.047730465994,797.7185057493242,854.403951297643
4539,820.0045607965806,797.6784090921242,854.3563071846248
4540,819.9613959566287,797.638316873423,854.3086681664021
4541,819.9182359461389,797.5982290932214,854.2610342429747
4542,819.8750807651116,797.5581457515208,854.2134054143428
4543,819.8319304135465,797.5180668483181,854.1657816805064
4544,819.7887848914439,797.477992383616,854.1181630414652
4545,819.7456441988024,797.4379223574134,854.0705494972196
4546,819.7025083356243,797.3978567697103,854.0229410477696
4547,819.6593773019074,797.3577956205066,853.9753376931147
4548,819.6162510976533,797.3177389098037,853.9277394332556
4549,819.5731297228615,797.2776866375999,853.8801462681917
4550,819.5300131775315,797.2376388038958,853.8325581979233
4551,819.4869014616639,797.1975954086921,853.7849752224503
4552,819.4437945752582,797.1575564519871,853.7373973417727
4553,819.4006925183144,797.1175219337817,853.6898245558906
4554,819.3575952908335,797.0774918540769,853.642256864804
4555,819.3145028928146,797.0374662128717,853.5946942685127
4556,819.2714153242583,796.9974450101657,853.5471367670169
4557,819.2283325851635,796.9574282459597,853.4995843603166
4558,819.1852546755309,796.917415920253,853.4520370484116
4559,819.1421815953605,796.8774080330464,853.4044948313023
4560,819.0991133446526,796.8374045843397,853.3569577089881
4561,819.0560499234067,796.7974055741325,853.3094256814695
4562,819.0129913316223,796.7574110024246,853.2618987487461
4563,818.969937569301,796.717420869216,853.2143769108185
4564,818.9268886364417,796.6774351745089,853.1668601676862
4565,818.883844533045,796.6374539182996,853.1193485193493
4566,818.84080525911,796.5974771005914,853.071841965808
4567,818.7977708146373,796.557504721382,853.0243405070619
4568,818.7547411996262,796.5175367806733,852.9768441431113
4569,818.7117164140776,796.4775732784633,852.9293528739563
4570,818.6686964579916,796.4376142147529,852.8818666995966
4571,818.6256813313678,796.397659589543,852.8343856200322
4572,818.5826710342059,796.3577094028324,852.7869096352634
4573,818.5396655665065,796.3177636546211,852.73943874529
4574,818.4966649282682,796.2778223449103,852.691972950112
4575,818.4536691194933,796.2378854736992,852.6445122497296
4576,818.4106781401802,796.1979530409872,852.5970566441424
4577,818.3676919903294,796.158025046775,852.549606133351
4578,818.3247106699403,796.1181014910629,852.5021607173546
4579,818.2817341790139,796.0781823738503,852.4547203961539
4580,818.2387625175496,796.0382676951375,852.4072851697485
4581,818.195795685547,795.9983574549236,852.3598550381388
4582,818.152833683007,795.95845165321,852.3124300013241
4583,818.1098765099291,795.9185502899963,852.2650100593052
4584,818.0669241663131,795.8786533652823,852.2175952120815
4585,818.0239766521597,795.838760879068,852.1701854596535
4586,817.9810339674682,795.7988728313537,852.1227808020208
4587,817.9380961122396,795.7589892221376,852.0753812391833
4588,817.8951630864726,795.719110051423,852.0279867711415
4589,817.8522348901677,795.6792353192075,851.980597397895
4590,817.809311523325,795.639365025491,851.9332131194442
4591,817.7663929859449,795.5994991702751,851.8858339357886
4592,817.7234792780263,795.5596377535585,851.8384598469286
4593,817.6805703995701,795.5197807753419,851.7910908528638
4594,817.6376663505763,795.4799282356238,851.7437269535947
4595,817.594767131045,795.4400801344074,851.6963681491208
4596,817.5518727409758,795.4002364716896,851.6490144394425
4597,817.5089831803681,795.3603972474714,851.6016658245596
4598,817.4660984492234,795.3205624617534,851.5543223044721
4599,817.4232185475404,795.2807321145349,851.5069838791801
4600,817.3803434753194,795.2409062058152,851.4596505486834
4601,817.3374732325607,795.2010847355965,851.4123223129823
4602,817.2946078192639,795.1612677038767,851.3649991720764
4603,817.2517472354305,795.121455110657,851.3176811259663
4604,817.2088914810579,795.0816469559373,851.2703681746513
4605,817.1660405561483,795.0418432397166,851.2230603181318
4606,817.1231944607005,795.0020439619959,851.1757575564078
4607,817.0803531947151,794.9622491227753,851.1284598894792
4608,817.0375167581918,794.9224587220541,851.0811673173462
4609,816.9946851511312,794.8826727598318,851.0338798400085
4610,816.9518583735322,794.8428912361102,850.9865974574662
4611,816.909036425395,794.8031141508881,850.9393201697193
4612,816.8662193067205,794.7633415041657,850.892047976768
4613,816.8234070175083,794.7235732959432,850.844780878612
4614,816.7805995577579,794.6838095262194,850.7975188752516
4615,816.73779692747,794.644050194997,850.7502619666865
4616,816.6949991266441,794.6042953022727,850.7030101529168
4617,816.6522061552807,794.564544848049,850.6557634339425
4618,816.6094180133788,794.5247988323252,850.6085218097638
4619,816.5666347009401,794.4850572551003,850.5612852803805
4620,816.5238562179628,794.4453201163752,850.5140538457925
4621,816.4810825644479,794.4055874161503,850.4668275060003
4622,816.4383137403953,794.3658591544246,850.4196062610031
4623,816.3955497458045,794.3261353311989,850.3723901108016
4624,816.3527905806758,794.2864159464725,850.3251790553954
4625,816.31003624501,794.2467010002468,850.2779730947847
4626,816.2672867388059,794.2069904925199,850.2307722289694
4627,816.2245420620645,794.1672844232932,850.1835764579496
4628,816.1818022147846,794.127582792566,850.1363857817252
4629,816.139067196967,794.0878856003382,850.0892002002962
4630,816.0963370086122,794.0481928466102,850.0420197136627
4631,816.0536116497187,794.008504531382,849.9948443218245
4632,816.0108911202877,793.968820654654,849.9476740247818
4633,815.9681754203194,793.9291412164254,849.9005088225347
4634,815.9254645498127,793.8894662166961,849.8533487150829
4635,815.882758508768,793.8497956554668,849.8061937024264
4636,815.8400572971864,793.810129532737,849.7590437845656
4637,815.7973609150661,793.7704678485077,849.7118989615001
4638,815.7546693624084,793.7308106027773,849.66475923323
4639,815.7119826392128,793.6911577955465,849.6176245997555
4640,815.6693007454794,793.651509426816,849.5704950610761
4641,815.6266236812078,793.6118654965845,849.5233706171925
4642,815.583951446399,793.5722260048534,849.4762512681042
4643,815.5412840410519,793.5325909516221,849.4291370138113
4644,815.4986214651676,793.4929603368897,849.3820278543138
4645,815.455963718745,793.4533341606578,849.3349237896118
