% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 9 2023, 22:11"
% Table,Accumulated Probe Table 24 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
10,1,61200,2172.9999999999995,2197.790686694077,2178.8969044049622,2176.955896013419,2207.4930873555704,0.12238490552579241
10,1,61560,2172.9999999999995,2196.8429251073326,2178.6511297252027,2176.784209450657,2206.2397165075863,0.12238490552579251
10,1,61920,2172.9999999999995,2195.9271980906915,2178.4147806840483,2176.6194509591164,2205.0256695421135,0.12238490552579255
10,1,62280,2172.9999999999995,2195.0426077286597,2178.1875375031823,2176.461368895283,2203.8500131519004,0.12238490552579247
10,1,62640,2172.9999999999995,2194.1883016640686,2177.9690890566385,2176.309718934202,2202.71182210549,0.1223849055257926
10,1,63000,2172.9999999999995,2193.363447454217,2177.759132778269,2176.1642639618203,2201.6101791181554,0.12238490552579256
10,1,63360,2172.9999999999995,2192.5672023013512,2177.557374736814,2176.0247748797537,2200.5441757195185,0.12238490552579266
10,1,63720,2172.9999999999995,2191.7987495748657,2177.3635293226607,2175.8910295104065,2199.5129132568586,0.12238490552579256
10,1,64080,2172.9999999999995,2191.0572937208995,2177.1773190984477,2175.7628126986237,2198.5155029226007,0.12238490552579251
10,1,64440,2172.9999999999995,2190.342037878197,2176.9984747998246,2175.6399164369145,2197.551066599391,0.12238490552579229
10,1,64800,2172.9999999999995,2189.6522090934022,2176.8267350507517,2175.5221393496417,2196.61873784434,0.12238490552579231
10,1,65160,2172.9999999999995,2188.9870634538784,2176.6618461213793,2175.4092866719398,2195.7176619483953,0.12238490552579241
10,1,65520,2172.9999999999995,2188.345855345262,2176.503561934419,2175.301170052508,2194.846996558827,0.12238490552579259
10,1,65880,2172.9999999999995,2187.7278492220175,2176.3516439267078,2175.197607579738,2194.0059117799096,0.1223849055257926
10,1,66240,2172.9999999999995,2187.132343736929,2176.2058607261984,2175.098423193739,2193.1935904139186,0.12238490552579268
10,1,66600,2172.9999999999995,2186.5586316022764,2176.0659882292243,2175.0034471257622,2192.4092283049895,0.12238490552579276
10,1,66960,2172.9999999999995,2186.006029493297,2175.9318093074585,2174.9125153014725,2191.652035143434,0.12238490552579259
