hours,max_flowrate_factor,time,inlet_T,outlet_T,mass_flowrate
50,1,97589.52017562636,2672.9999999999995,2178.4286526174483,0.0244769811051584
50,1,99389.52017562636,2672.9999999999995,2179.48509732078,0.0244769811051584
50,1,101189.52017562636,2672.9999999999995,2180.6737925187126,0.0244769811051583
50,1,102989.52017562636,2672.9999999999995,2182.0258554994293,0.0244769811051583
50,1,104789.52017562636,2672.9999999999995,2183.5593346873475,0.0244769811051584
50,1,106589.52017562636,2672.9999999999995,2185.2900457779087,0.0244769811051584
50,1,108389.52017562636,2672.9999999999995,2187.2334121262984,0.0244769811051583
50,1,110189.52017562636,2672.9999999999995,2189.4502385018145,0.0244769811051584
50,1,111989.52017562636,2672.9999999999995,2191.8756430531985,0.0244769811051584
50,1,113789.52017562636,2672.9999999999995,2194.551641945643,0.0244769811051584
50,1,115589.52017562636,2672.9999999999995,2197.496987970199,0.0244769811051584
50,1,117389.52017562636,2672.9999999999995,2200.725307858002,0.0244769811051583
50,1,119189.52017562636,2672.9999999999995,2204.248393116262,0.0244769811051583
50,1,120989.52017562636,2672.9999999999995,2208.137786977047,0.0244769811051583
50,1,122789.52017562636,2672.9999999999995,2212.29384045657,0.0244769811051583
50,1,124589.52017562636,2672.9999999999995,2216.7619925728877,0.0244769811051583
50,1,126389.52017562636,2672.9999999999995,2221.555361680733,0.0244769811051583
50,1,128189.52017562636,2672.9999999999995,2226.6791561654536,0.0244769811051584
50,1,129989.52017562636,2672.9999999999995,2232.135566750728,0.0244769811051584
50,1,131789.52017562636,2672.9999999999995,2237.991302026997,0.0244769811051584
50,1,133589.52017562636,2672.9999999999995,2244.123999181483,0.0244769811051584
