% Model,,,,,,,,,,,
% Version,,,,,,,,,,,
% Date,,,,,,,,,,,
% Table,,,,,,,,,,,
% charge_hrs (h),Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T","Temperature (K), block1_T","Temperature (K), inlet_T_2","Temperature (K), outlet_T_2","Temperature (K), inlet_T 1","Temperature (K), outlet_T 1","Temperature (K), block2_T","Temperature (K), block3_T","Temperature (K), block4_T"
4,964.8000000000001,2673.0000000000014,2179.2411052838447,2291.195267172241,2672.9999999999955,2179.185270961217,2673.0000000000023,2179.1302257826596,2250.4614761350276,2220.887972,2174.273178273552
4,972,2673.0000000000014,2179.2940783454865,2291.944461922949,2672.9999999999955,2179.240494929428,2673.0000000000023,2179.187985507002,2251.0234679716505,2221.279901599433,2174.292971402013
4,979.2,2673.0000000000014,2179.343341174266,2292.6920636103737,2672.9999999999955,2179.293829145288,2673.0000000000023,2179.245234,2251.5848975457084,2221.6719102730162,2174.312871759156
4,986.4,2673.0000000000014,2179.3895907960837,2293.438076402876,2672.9999999999955,2179.344364629305,2673.0000000000023,2179.2995745728203,2252.1457923674775,2222.063994,2174.3328775668087
4,993.6,2673.0000000000014,2179.4358381520387,2294.182484295832,2672.9999999999955,2179.392668433327,2673.0000000000023,2179.3494589786346,2252.706176652442,2222.456131668771,2174.3529958722324
4,1000.8000000000001,2673.0000000000014,2179.4845655296813,2294.9252864180994,2672.9999999999955,2179.440315694502,2673.0000000000023,2179.395854696155,2253.2660349992066,2222.8483153302986,2174.3732418688587
4,1008,2673.0000000000014,2179.537371404237,2295.6664875867054,2672.9999999999955,2179.489265193279,2673.0000000000023,2179.440982846465,2253.8253633815702,2223.240537,2174.3936316623463
4,1015.2,2673.0000000000014,2179.592885,2296.4060942896785,2672.9999999999955,2179.5407323229483,2673.0000000000023,2179.4886334920166,2254.384127618089,2223.632816294464,2174.414173959207
4,1022.4,2673.0000000000014,2179.6504132489995,2297.1441109472694,2672.9999999999955,2179.595089458808,2673.0000000000023,2179.540118600445,2254.942330899685,2224.0251538966745,2174.4348675340175
4,1029.6000000000001,2673.0000000000014,2179.7085237966203,2297.880571553078,2672.9999999999955,2179.651584216155,2673.0000000000023,2179.595352039623,2255.4999861932647,2224.4175498897694,2174.4557
4,1036.8,2673.0000000000014,2179.764931774358,2298.615450689942,2672.9999999999955,2179.708566867612,2673.0000000000023,2179.6531494803176,2256.057125551856,2224.8099844838484,2174.4766496259294
4,1044,2673.0000000000014,2179.8171322514095,2299.348736648328,2672.9999999999955,2179.763978610695,2673.0000000000023,2179.7118949919686,2256.613736529782,2225.202452434527,2174.4977019659636
4,1051.2,2673.0000000000014,2179.8643348669793,2300.0804561513937,2672.9999999999955,2179.8163088075326,2673.0000000000023,2179.7691007559697,2257.169821591252,2225.5949605217575,2174.518854668204
4,1058.4,2673.0000000000014,2179.9096100397765,2300.8106142939505,2672.9999999999955,2179.865626386399,2673.0000000000023,2179.821847331907,2257.7253428614135,2225.9875072314694,2174.540120360567
4,1065.6000000000001,2673.0000000000014,2179.9575534804467,2301.5391935974462,2672.9999999999955,2179.913659,2673.0000000000023,2179.869526709759,2258.2803001425805,2226.3800990912505,2174.561520150429
4,1072.8,2673.0000000000014,2180.0108684700776,2302.2662255662262,2672.9999999999955,2179.9629518383313,2673.0000000000023,2179.9148427408495,2258.834693906441,2226.772748101702,2174.583070457391
4,1080,2673.0000000000014,2180.068931540362,2302.991712504528,2672.9999999999955,2180.0155011088405,2673.0000000000023,2179.962174,2259.388562560978,2227.1654208535183,2174.604775547647
4,1087.2,2673.0000000000014,2180.129791630856,2303.715620226332,2672.9999999999955,2180.0718481651406,2673.0000000000023,2180.014393315486,2259.941909711411,2227.5581347926086,2174.6266272811217
4,1094.4,2673.0000000000014,2180.190147059186,2304.4379811283898,2672.9999999999955,2180.1305961360376,2673.0000000000023,2180.0718386278068,2260.494727304919,2227.950870120785,2174.6486101263376
4,1101.6000000000001,2673.0000000000014,2180.2463262377773,2305.1588161641284,2672.9999999999955,2180.189126945571,2673.0000000000023,2180.1328193539266,2261.0469753695957,2228.3436356440784,2174.6707097060826
4,1108.8,2673.0000000000014,2180.2968263229177,2305.878095989738,2672.9999999999955,2180.245115677875,2673.0000000000023,2180.1941065513965,2261.5986643445585,2228.7364410876257,2174.692920088849
4,1116,2673.0000000000014,2180.344220619096,2306.5958276515466,2672.9999999999955,2180.2978224604185,2673.0000000000023,2180.251784190488,2262.1497954704246,2229.1293019686323,2174.7152425613262
4,1123.2,2673.0000000000014,2180.393555789728,2307.312038436601,2672.9999999999955,2180.3484996541297,2673.0000000000023,2180.303436123662,2262.7003954346324,2229.522184067488,2174.737687746609
4,1130.4,2673.0000000000014,2180.447151668161,2308.0267235969704,2672.9999999999955,2180.3992998149765,2673.0000000000023,2180.351338347827,2263.250460981961,2229.9150710867116,2174.7602688705997
4,1137.6000000000001,2673.0000000000014,2180.5048356387574,2308.7398580899435,2672.9999999999955,2180.452233400672,2673.0000000000023,2180.399609567176,2263.799991835168,2230.307973223865,2174.7829990748364
4,1144.8,2673.0000000000014,2180.5648072649187,2309.451501820711,2672.9999999999955,2180.508161563406,2673.0000000000023,2180.451701248885,2264.3489626332503,2230.7009014792957,2174.805883853422
4,1152,2673.0000000000014,2180.625671148588,2310.1616258041267,2672.9999999999955,2180.5667114841162,2673.0000000000023,2180.508284152801,2264.897375221206,2231.0938839530218,2174.828918
4,1159.2,2673.0000000000014,2180.6851943754223,2310.870197688457,2672.9999999999955,2180.6263989680187,2673.0000000000023,2180.5685147262116,2265.4452213954196,2231.4869268041507,2174.852086595947
4,1166.4,2673.0000000000014,2180.741588667858,2311.577273053678,2672.9999999999955,2180.6854144575855,2673.0000000000023,2180.630402185298,2265.992525837781,2231.8799806638212,2174.875371513423
4,1173.6000000000001,2673.0000000000014,2180.795004236074,2312.282846115279,2672.9999999999955,2180.7424566270442,2673.0000000000023,2180.690985840766,2266.5393002128358,2232.2730397545433,2174.898761966173
4,1180.8,2673.0000000000014,2180.846562,2312.986888606087,2672.9999999999955,2180.796997589444,2673.0000000000023,2180.7479633285325,2267.0855348607956,2232.666084721885,2174.9222610445545
4,1188,2673.0000000000014,2180.897644428513,2313.689444351851,2672.9999999999955,2180.849536922253,2673.0000000000023,2180.8013838142333,2267.6312120722564,2233.0591222272406,2174.9458848507825
4,1195.2,2673.0000000000014,2180.9511464613406,2314.3905167158123,2672.9999999999955,2180.901794672875,2673.0000000000023,2180.8521154383106,2268.1763305910554,2233.4522065256483,2174.969652481078
4,1202.4,2673.0000000000014,2181.0086965301484,2315.090075,2672.9999999999955,2180.9557667033646,2673.0000000000023,2180.9027223692547,2268.7208827649174,2233.845353993821,2174.9935775262256
4,1209.6000000000001,2673.0000000000014,2181.070434547475,2315.788150417606,2672.9999999999955,2181.012929791409,2673.0000000000023,2180.9557406224712,2269.2648931071876,2234.2385081815323,2175.017657020463
4,1216.8,2673.0000000000014,2181.134484768076,2316.4847429560514,2672.9999999999955,2181.073262843713,2673.0000000000023,2181.0127694956745,2269.808351254438,2234.6316444814042,2175.0418790075123
4,1224,2673.0000000000014,2181.196853286276,2317.1798312093747,2672.9999999999955,2181.135027553009,2673.0000000000023,2181.0741498618518,2270.351278,2235.0247482920145,2175.066227245773
4,1231.2,2673.0000000000014,2181.2543298916394,2317.873431772007,2672.9999999999955,2181.1957473060015,2673.0000000000023,2181.138107933102,2270.8936314306206,2235.4178526998626,2175.0906922393197
4,1238.4,2673.0000000000014,2181.3060286838195,2318.5655667483684,2672.9999999999955,2181.253461,2673.0000000000023,2181.2015598409807,2271.4354159953787,2235.8110404470326,2175.115270499624
4,1245.6000000000001,2673.0000000000014,2181.3565701771627,2319.2562424062967,2672.9999999999955,2181.308210340576,2673.0000000000023,2181.2601668965126,2271.976634518563,2236.2042672640505,2175.1399699448416
4,1252.8,2673.0000000000014,2181.409868641313,2319.945424583267,2672.9999999999955,2181.3616516629622,2673.0000000000023,2181.3134114818185,2272.517326716145,2236.5974977993988,2175.164802989371
4,1260,2673.0000000000014,2181.4688016522305,2320.6331369745635,2672.9999999999955,2181.4162844141674,2673.0000000000023,2181.3636935287964,2273.057485415406,2236.9907018536646,2175.189781424832
4,1267.2,2673.0000000000014,2181.531171929031,2321.3193845598325,2672.9999999999955,2181.4736510308844,2673.0000000000023,2181.416218551625,2273.5971010049984,2237.383848744869,2175.214911740342
4,1274.4,2673.0000000000014,2181.5954584263586,2322.0041735587547,2672.9999999999955,2181.5340699553635,2673.0000000000023,2181.4730820908494,2274.136128632413,2237.7769642665075,2175.2401913451044
4,1281.6000000000001,2673.0000000000014,2181.6585530349603,2322.6874922846205,2672.9999999999955,2181.596216251746,2673.0000000000023,2181.5346395833785,2274.6745791122194,2238.170122726818,2175.2656121526084
4,1288.8,2673.0000000000014,2181.7182047478505,2323.369368,2672.9999999999955,2181.6581878638494,2673.0000000000023,2181.599170753895,2275.2124656263027,2238.5633595938975,2175.291163052458
4,1296,2673.0000000000014,2181.7745806014163,2324.049797856438,2672.9999999999955,2181.718584894549,2673.0000000000023,2181.663513730806,2275.7498289320324,2238.9566063705106,2175.316835117266
4,1303.2,2673.0000000000014,2181.8299712038756,2324.7287709573907,2672.9999999999955,2181.7770285163815,2673.0000000000023,2181.724584,2276.2866613667056,2239.349821528553,2175.3426273378627
4,1310.4,2673.0000000000014,2181.8866783417684,2325.406299201281,2672.9999999999955,2181.834145733388,2673.0000000000023,2181.781801869861,2276.8229355711437,2239.7429600768937,2175.3685460109814
4,1317.6000000000001,2673.0000000000014,2181.945833359535,2326.082407616378,2672.9999999999955,2181.891180915444,2673.0000000000023,2181.8366452740524,2277.358631280724,2240.1360527448414,2175.3945990288216
4,1324.8,2673.0000000000014,2182.0068206280816,2326.7570436465194,2672.9999999999955,2181.949231878603,2673.0000000000023,2181.891885865756,2277.893753222433,2240.529206228388,2175.4207980456963
4,1332,2673.0000000000014,2182.068738749918,2327.430257448183,2672.9999999999955,2182.0088810228444,2673.0000000000023,2181.9493887684234,2278.428306896731,2240.9223865647355,2175.447148785352
4,1339.2,2673.0000000000014,2182.131538317071,2328.1020768558715,2672.9999999999955,2182.070243150907,2673.0000000000023,2182.009413890797,2278.962341567756,2241.3155979967323,2175.4736490966557
4,1346.4,2673.0000000000014,2182.1943391872305,2328.772454,2672.9999999999955,2182.132718287689,2673.0000000000023,2182.071771,2279.4958454257962,2241.7088106682813,2175.5002878477558
4,1353.6000000000001,2673.0000000000014,2182.256093766026,2329.4413763220473,2672.9999999999955,2182.1953558657083,2673.0000000000023,2182.1355019047905,2280.0287883144288,2242.101939160091,2175.5270550517876
4,1360.8,2673.0000000000014,2182.3160120973434,2330.1089151189703,2672.9999999999955,2182.2570852557046,2673.0000000000023,2182.199141278488,2280.5611578260823,2242.494999052545,2175.553942522737
4,1368,2673.0000000000014,2182.374321517668,2330.7750176162895,2672.9999999999955,2182.3172918565474,2673.0000000000023,2182.2610602622754,2281.092956673502,2242.8880462287793,2175.580951996437
4,1375.2,2673.0000000000014,2182.4315581092724,2331.439683351999,2672.9999999999955,2182.3759795606184,2673.0000000000023,2182.3208519603236,2281.6241862766965,2243.2811112648524,2175.6080949138545
4,1382.4,2673.0000000000014,2182.490627068273,2332.1029719248895,2672.9999999999955,2182.4344270440315,2673.0000000000023,2182.378376242365,2282.154893147609,2243.674196673368,2175.6353819984542
4,1389.6000000000001,2673.0000000000014,2182.5520134885774,2332.764851195767,2672.9999999999955,2182.4938612441183,2673.0000000000023,2182.435715431795,2282.6850387190098,2244.0672814300888,2175.662820679141
4,1396.8,2673.0000000000014,2182.616321600644,2333.425277199063,2672.9999999999955,2182.5553924346045,2673.0000000000023,2182.4946621426134,2283.2146260625755,2244.460317215278,2175.6904080628933
4,1404,2673.0000000000014,2182.682246787369,2334.0843299295393,2672.9999999999955,2182.6189677087245,2673.0000000000023,2182.5563567185673,2283.7436501370244,2244.853301427774,2175.7181347350947
4,1411.2,2673.0000000000014,2182.7470210997003,2334.7419958436426,2672.9999999999955,2182.6833326059964,2673.0000000000023,2182.620709518369,2284.272108161716,2245.246266814875,2175.745993533355
4,1418.4,2673.0000000000014,2182.808125,2335.3982204482745,2672.9999999999955,2182.746859501514,2673.0000000000023,2182.686626001922,2284.7999976421584,2245.639236744363,2175.773982856262
4,1425.6000000000001,2673.0000000000014,2182.8667567255584,2336.0530891016706,2672.9999999999955,2182.8087796448795,2673.0000000000023,2182.7513825062724,2285.3273486605895,2246.032206669305,2175.802101525665
4,1432.8,2673.0000000000014,2182.9250533711433,2336.706585393881,2672.9999999999955,2182.869249845203,2673.0000000000023,2182.813553136701,2285.8541209289483,2246.4251615675507,2175.830354624933
4,1440,2673.0000000000014,2182.986361,2337.358658946822,2672.9999999999955,2182.929618787445,2673.0000000000023,2182.873020314357,2286.380332303616,2246.8180397209203,2175.8587471754804
4,1447.2,2673.0000000000014,2183.0503825479095,2338.009355391587,2672.9999999999955,2182.9910101293967,2673.0000000000023,2182.932114686573,2286.9059871285504,2247.2108323089865,2175.8872808991655
4,1454.4,2673.0000000000014,2183.1159142958563,2338.658680569493,2672.9999999999955,2183.0538868341014,2673.0000000000023,2182.9926274354134,2287.4310880961602,2247.6036091155315,2175.9159578687418
4,1461.6000000000001,2673.0000000000014,2183.1810146430585,2339.306611418195,2672.9999999999955,2183.1178276084097,2673.0000000000023,2183.055480863719,2287.9556291305407,2247.9964058169826,2175.944781501774
4,1468.8,2673.0000000000014,2183.2449313982006,2339.9531825652434,2672.9999999999955,2183.182200040729,2673.0000000000023,2183.1201812938457,2288.4796261446163,2248.3892138372294,2175.9737514086364
4,1476,2673.0000000000014,2183.308137,2340.5984020751152,2672.9999999999955,2183.2466323315316,2673.0000000000023,2183.1857050951517,2289.0030356283537,2248.781982771969,2176.0028619842583
4,1483.2,2673.0000000000014,2183.371575705784,2341.242240667531,2672.9999999999955,2183.3109548937996,2673.0000000000023,2183.2508883976852,2289.5258742369256,2249.1746602014177,2176.0321040904373
4,1490.4,2673.0000000000014,2183.4353865161124,2341.8847111379923,2672.9999999999955,2183.3750017907864,2673.0000000000023,2183.315240042404,2290.0481558990527,2249.5672676995086,2176.0614727170814
4,1497.6000000000001,2673.0000000000014,2183.4987255625642,2342.5258152855804,2672.9999999999955,2183.438410291058,2673.0000000000023,2183.3787608699604,2290.569876452444,2249.959848325189,2176.0909717167115
4,1504.8,2673.0000000000014,2183.5606495221004,2343.1655522712354,2672.9999999999955,2183.5010267295243,2673.0000000000023,2183.441928683342,2291.091043719578,2250.3524663147737,2176.1206102698684
4,1512,2673.0000000000014,2183.622908843602,2343.803924573335,2672.9999999999955,2183.5634842002537,2673.0000000000023,2183.504343108286,2291.6116607027716,2250.7451004489576,2176.150397235577
4,1519.2,2673.0000000000014,2183.687638232458,2344.4409539273433,2672.9999999999955,2183.6268334893293,2673.0000000000023,2183.5661558425236,2292.1316810903495,2251.1376628539106,2176.1803346059173
4,1526.4,2673.0000000000014,2183.754939964746,2345.076654362956,2672.9999999999955,2183.691771961927,2673.0000000000023,2183.6289520023406,2292.6511472139005,2251.530092422803,2176.2104177646115
4,1533.6000000000001,2673.0000000000014,2183.823474603718,2345.7110233488934,2672.9999999999955,2183.758274337713,2673.0000000000023,2183.6939563528795,2293.170070319808,2251.9224280287617,2176.240639216983
4,1540.8,2673.0000000000014,2183.890066455016,2346.344021565251,2672.9999999999955,2183.8250573885703,2673.0000000000023,2183.761128966148,2293.6884466657857,2252.3147547899666,2176.2709951389566
4,1548,2673.0000000000014,2183.953428829634,2346.975661404777,2672.9999999999955,2183.8909142823677,2673.0000000000023,2183.8292952560378,2294.2062733642847,2252.707123270526,2176.301485959524
4,1555.2,2673.0000000000014,2184.0151960199005,2347.6059763126177,2672.9999999999955,2183.9554236777312,2673.0000000000023,2183.8961762514655,2294.723540032848,2253.0994996533514,2176.332113595927
4,1562.4,2673.0000000000014,2184.0782084511657,2348.2349541929952,2672.9999999999955,2184.0192213456758,2673.0000000000023,2183.960342,2295.240217138882,2253.4917908620737,2176.3628825730357
4,1569.6000000000001,2673.0000000000014,2184.145098734309,2348.8626262673542,2672.9999999999955,2184.0836397244666,2673.0000000000023,2184.022313448726,2295.7563335137497,2253.883938,2176.393796254806
4,1576.8,2673.0000000000014,2184.214164953502,2349.4890020005596,2672.9999999999955,2184.1494402846242,2673.0000000000023,2184.0852545088255,2296.271888476039,2254.2759727465946,2176.4248517115393
4,1584,2673.0000000000014,2184.2829895138157,2350.113984894836,2672.9999999999955,2184.2163762862283,2673.0000000000023,2184.1507055865336,2296.786881501832,2254.667990826427,2176.4560524304534
4,1591.2,2673.0000000000014,2184.349851773218,2350.737624224713,2672.9999999999955,2184.2836948842205,2673.0000000000023,2184.2186345123273,2297.3013166017313,2255.060084557089,2176.487396382741
4,1598.4,2673.0000000000014,2184.4150448145388,2351.3599933431683,2672.9999999999955,2184.3507399531222,2673.0000000000023,2184.2872810552567,2297.815196259523,2255.4521857921723,2176.518882474837
4,1605.6000000000001,2673.0000000000014,2184.4790352059727,2351.9810150271082,2672.9999999999955,2184.417143290345,2673.0000000000023,2184.355686565155,2298.328482,2255.8441929672895,2176.5505097408545
4,1612.8,2673.0000000000014,2184.5451341050893,2352.6007480755306,2672.9999999999955,2184.483406565523,2673.0000000000023,2184.4220372584127,2298.841202945107,2256.236026677927,2176.582276159327
4,1620,2673.0000000000014,2184.6138151881596,2353.219219173435,2672.9999999999955,2184.550086465715,2673.0000000000023,2184.4869820391696,2299.353365779175,2256.627732630837,2176.6141777650264
4,1627.2,2673.0000000000014,2184.6827048234104,2353.8363173776634,2672.9999999999955,2184.6171218331133,2673.0000000000023,2184.552361955118,2299.8649654380847,2257.0194290570994,2176.6462215082865
4,1634.4,2673.0000000000014,2184.7499645868234,2354.452076233233,2672.9999999999955,2184.6843182811904,2673.0000000000023,2184.6194754959706,2300.376029108033,2257.4112107990427,2176.678411119714
4,1641.6000000000001,2673.0000000000014,2184.816579933348,2355.066585645697,2672.9999999999955,2184.751647221891,2673.0000000000023,2184.6873221988535,2300.886553105191,2257.802981204994,2176.7107490398325
4,1648.8,2673.0000000000014,2184.883679818899,2355.6797908603576,2672.9999999999955,2184.8192399455143,2673.0000000000023,2184.755296,2301.396510673311,2258.194594340382,2176.7432361032293
