% Model,LargeGraphiteBlockCharge_v3_mdotbnd_discharge_full_gridindep.mph
% Version,COMSOL 6.0.0.405
% Date,"Dec 20 2024, 15:22"
% Table,Accumulated Probe Table 25 - 
% hours (h),max_flowrate_factor,Time (s),"Temperature (K), inlet_T","Temperature (K), outlet_T_5","Temperature (K), block_1","Temperature (K), Sn_block_1","Temperature (K), bottom_right_T","Outward mass flow rate across feature selection (kg/s), mass_flowrate"
5,1,4860,2173,2641.8698737714717,2538.6923715220905,2466.4294745807997,2661.6166022853627,0.2447698110515857
5,1,5040,2173,2639.6875399451296,2533.9252247147497,2461.992176325807,2660.48423297017,0.24476981105158518
5,1,5220,2173,2637.433696981614,2529.180826651099,2457.588540288393,2659.2889929692474,0.2447698110515859
5,1,5400,2173,2635.10915502108,2524.459895187673,2453.2192605259766,2658.030255948117,0.2447698110515857
5,1,5580,2173,2632.7149826279765,2519.763139163554,2448.8848471092538,2656.7074857509087,0.2447698110515857
5,1,5760,2173,2630.2521447322515,2515.0912580005697,2444.585807294064,2655.3202372459846,0.24476981105158574
5,1,5940,2173,2627.7217865962666,2510.4449393346126,2440.322757056734,2653.8681561634717,0.2447698110515854
5,1,6120,2173,2625.1249676554476,2505.8248608346394,2436.096206738015,2652.3509775740067,0.24476981105158535
5,1,6300,2173,2622.4630511501728,2501.2316874598255,2431.906603875878,2650.7685241579384,0.24476981105158535
5,1,6480,2173,2619.737309769548,2496.666071333987,2427.754442415114,2649.1207044138746,0.24476981105158535
5,1,6660,2173,2616.9490085042653,2492.128651743604,2423.640172052727,2647.407511426233,0.24476981105158527
